,form,station no,mir,БСП ЗА БЪЛГАРИЯ,БСП ЗА БЪЛГАРИЯ result,БСП ЗА БЪЛГАРИЯ result paper,БСП ЗА БЪЛГАРИЯ result machine,ГЕРБ-СДС,ГЕРБ-СДС result,ГЕРБ-СДС result paper,ГЕРБ-СДС result machine,ВЪЗРАЖДАНЕ,ВЪЗРАЖДАНЕ result,ВЪЗРАЖДАНЕ result paper,ВЪЗРАЖДАНЕ result machine,ПП ИМА ТАКЪВ НАРОД,ПП ИМА ТАКЪВ НАРОД result,ПП ИМА ТАКЪВ НАРОД result paper,ПП ИМА ТАКЪВ НАРОД result machine,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result paper,ПП НАРОДНА ПАРТИЯ ИСТИНАТА И САМО ИСТИНАТА result machine,"КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ)","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result paper","КОАЛИЦИЯ НЕУТРАЛНА БЪЛГАРИЯ (АТАКА, РУСОФИЛИ, КОМУНИСТИ) result machine",Българско Национално Обединение,Българско Национално Обединение result,Българско Национално Обединение result paper,Българско Национално Обединение result machine,ЗАЕДНО,ЗАЕДНО result,ЗАЕДНО result paper,ЗАЕДНО result machine,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result paper,БЪЛГАРСКИ НАЦИОНАЛЕН СЪЮЗ – НД result machine,НДСВ,НДСВ result,НДСВ result paper,НДСВ result machine,КОД /Консервативно Обединение на Десницата/,КОД /Консервативно Обединение на Десницата/ result,КОД /Консервативно Обединение на Десницата/ result paper,КОД /Консервативно Обединение на Десницата/ result machine,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result paper,КОАЛИЦИЯ ПРОДЪЛЖАВАМЕ ПРОМЯНАТА – ДЕМОКРАТИЧНА БЪЛГАРИЯ result machine,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result paper,Движение за права и свободи – ДПС result machine,ЛЕВИЦАТА!,ЛЕВИЦАТА! result,ЛЕВИЦАТА! result paper,ЛЕВИЦАТА! result machine,ПП БЪЛГАРСКИ ВЪЗХОД,ПП БЪЛГАРСКИ ВЪЗХОД result,ПП БЪЛГАРСКИ ВЪЗХОД result paper,ПП БЪЛГАРСКИ ВЪЗХОД result machine,МИР,МИР result,МИР result paper,МИР result machine,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result paper,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ – ЕВРОЛЕВИЦА result machine,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result paper,БСДД – Български Съюз за ДИРЕКТНА ДЕМОКРАЦИЯ result machine,ПП Глас Народен,ПП Глас Народен result,ПП Глас Народен result paper,ПП Глас Народен result machine,Социалистическа партия Български път,Социалистическа партия Български път result,Социалистическа партия Български път result paper,Социалистическа партия Български път result machine,ВЪН от ЕС и НАТО,ВЪН от ЕС и НАТО result,ВЪН от ЕС и НАТО result paper,ВЪН от ЕС и НАТО result machine,независим,независим result,независим result paper,независим result machine
3957,26,091600140,9,1,1,0,1,2,11,9,2,3,1,1,0,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,9,8,1,13,173,164,9,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,1,1,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3958,24,091600141,9,1,0,0,0,2,5,5,0,3,2,2,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,3,0,13,40,40,0,14,1,1,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3959,26,091600142,9,1,2,1,1,2,6,5,1,3,2,1,1,4,1,1,0,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,1,1,0,10,0,0,0,11,0,0,0,12,9,6,3,13,79,68,11,14,1,1,0,15,1,0,1,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3960,26,091600143,9,1,1,1,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,5,0,13,43,43,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3961,26,091600144,9,1,3,2,1,2,4,2,2,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,0,1,11,0,0,0,12,3,1,2,13,43,39,4,14,0,0,0,15,1,0,1,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,1,0,1,21,0,0,0,22,,,
3962,26,091600145,9,1,3,1,2,2,3,2,1,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,65,55,10,14,0,0,0,15,1,1,0,16,1,1,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3963,26,091600146,9,1,3,2,1,2,0,0,0,3,1,0,1,4,1,0,1,5,0,0,0,6,0,0,0,7,1,0,1,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,0,5,13,91,39,52,14,1,0,1,15,1,0,1,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3964,26,091600147,9,1,2,0,2,2,1,0,1,3,2,0,2,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,1,4,13,100,10,90,14,0,0,0,15,3,0,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3965,26,091600148,9,1,1,0,1,2,11,0,11,3,1,0,1,4,1,0,1,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,0,3,13,110,7,103,14,3,2,1,15,0,0,0,16,0,0,0,17,0,0,0,18,2,0,2,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3966,26,091600149,9,1,1,0,1,2,4,2,2,3,2,0,2,4,1,0,1,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,1,1,13,101,2,99,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3967,26,091600150,9,1,3,3,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,4,0,13,60,60,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3968,24,091600151,9,1,1,1,0,2,2,2,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,1,1,0,10,0,0,0,11,0,0,0,12,7,7,0,13,56,56,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3969,26,091600152,9,1,1,1,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,88,88,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3970,26,091600153,9,1,2,2,0,2,4,4,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,3,0,13,62,62,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3971,24,091600154,9,1,1,1,0,2,2,2,0,3,5,5,0,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,1,1,0,11,0,0,0,12,1,1,0,13,78,78,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3972,26,091600155,9,1,1,1,0,2,3,1,2,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,0,5,13,56,37,19,14,1,1,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3973,24,091600156,9,1,5,5,0,2,3,3,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,75,75,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3974,24,091600157,9,1,0,0,0,2,3,3,0,3,1,1,0,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,50,50,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3975,24,091600158,9,1,13,13,0,2,18,18,0,3,4,4,0,4,1,1,0,5,0,0,0,6,1,1,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,4,0,13,12,12,0,14,0,0,0,15,2,2,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3976,24,091600159,9,1,4,4,0,2,6,6,0,3,2,2,0,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,7,7,0,13,17,17,0,14,1,1,0,15,1,1,0,16,1,1,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3977,24,091600160,9,1,14,14,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,8,8,0,13,25,25,0,14,0,0,0,15,2,2,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3978,24,091600161,9,1,2,2,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,4,0,13,64,64,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3979,24,091600162,9,1,1,1,0,2,2,2,0,3,1,1,0,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,51,51,0,14,0,0,0,15,2,2,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3980,24,091600163,9,1,2,2,0,2,1,1,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,36,36,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3981,24,091600164,9,1,1,1,0,2,1,1,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,4,0,13,37,37,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3982,24,091600165,9,1,1,1,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,0,0,0,13,30,30,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3983,24,091600166,9,1,1,1,0,2,1,1,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,44,44,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3984,24,091600167,9,1,1,1,0,2,2,2,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,1,1,0,10,0,0,0,11,0,0,0,12,2,2,0,13,42,42,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3985,24,091600168,9,1,1,1,0,2,1,1,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,4,0,13,62,62,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3986,26,092100001,9,1,12,6,6,2,42,14,28,3,17,6,11,4,9,1,8,5,3,1,2,6,0,0,0,7,0,0,0,8,1,0,1,9,1,1,0,10,0,0,0,11,0,0,0,12,32,8,24,13,140,56,84,14,4,1,3,15,5,3,2,16,1,1,0,17,0,0,0,18,1,0,1,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
3987,26,092100002,9,1,7,0,7,2,18,7,11,3,6,1,5,4,5,2,3,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,2,0,2,12,29,3,26,13,183,26,157,14,2,0,2,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3988,26,092100003,9,1,5,2,3,2,28,24,4,3,6,1,5,4,1,1,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,22,9,13,13,120,85,35,14,0,0,0,15,1,0,1,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3989,26,092100004,9,1,4,0,4,2,21,5,16,3,4,1,3,4,4,1,3,5,1,0,1,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,18,3,15,13,164,32,132,14,1,0,1,15,2,0,2,16,4,0,4,17,0,0,0,18,0,0,0,19,1,0,1,20,0,0,0,21,0,0,0,22,,,
3990,26,092100005,9,1,13,1,12,2,33,9,24,3,8,0,8,4,2,0,2,5,3,0,3,6,0,0,0,7,0,0,0,8,1,0,1,9,0,0,0,10,1,0,1,11,0,0,0,12,32,6,26,13,169,12,157,14,0,0,0,15,3,0,3,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3991,26,092100006,9,1,4,2,2,2,11,5,6,3,4,2,2,4,6,3,3,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,29,13,16,13,184,91,93,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3992,26,092100007,9,1,9,1,8,2,42,5,37,3,5,0,5,4,1,0,1,5,0,0,0,6,1,0,1,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,29,1,28,13,185,15,170,14,2,0,2,15,5,0,5,16,1,0,1,17,1,0,1,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3993,26,092100008,9,1,8,2,6,2,45,17,28,3,2,1,1,4,4,0,4,5,1,0,1,6,0,0,0,7,0,0,0,8,1,1,0,9,0,0,0,10,0,0,0,11,0,0,0,12,37,9,28,13,185,109,76,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3994,26,092100009,9,1,6,2,4,2,71,29,42,3,4,0,4,4,5,0,5,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,28,8,20,13,101,50,51,14,1,0,1,15,3,1,2,16,0,0,0,17,0,0,0,18,1,1,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3995,26,092100010,9,1,2,0,2,2,36,20,16,3,9,2,7,4,2,0,2,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,19,7,12,13,154,75,79,14,2,2,0,15,0,0,0,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3996,26,092100011,9,1,4,4,0,2,32,11,21,3,3,0,3,4,3,1,2,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,13,5,8,13,270,161,109,14,0,0,0,15,2,0,2,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3997,24,092100012,9,1,2,2,0,2,5,5,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,58,58,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,1,1,0,21,0,0,0,22,,,
3998,26,092100013,9,1,1,0,1,2,18,11,7,3,3,0,3,4,1,0,1,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,11,7,4,13,259,141,118,14,0,0,0,15,1,0,1,16,0,0,0,17,2,2,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
3999,24,092100014,9,1,1,1,0,2,5,5,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,54,54,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,1,1,0,20,0,0,0,21,0,0,0,22,,,
4000,24,092100015,9,1,1,1,0,2,6,6,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,30,30,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4001,24,092100016,9,1,3,3,0,2,18,18,0,3,3,3,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,8,8,0,13,52,52,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4002,26,092100017,9,1,1,0,1,2,8,0,8,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,0,3,13,71,0,71,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4003,26,092100018,9,1,2,1,1,2,5,2,3,3,9,4,5,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,1,0,12,13,8,5,13,112,81,31,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4004,24,092100019,9,1,1,1,0,2,3,3,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,3,0,13,44,44,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4005,26,092100020,9,1,2,0,2,2,4,0,4,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,0,4,13,92,75,17,14,0,0,0,15,0,0,0,16,0,0,0,17,1,1,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4006,26,092100021,9,1,1,0,1,2,11,7,4,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,8,3,5,13,119,78,41,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4007,24,092100022,9,1,1,1,0,2,2,2,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,20,20,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4008,24,092100023,9,1,1,1,0,2,4,4,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,2,0,13,37,37,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4009,26,092100024,9,1,1,0,1,2,3,1,2,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,1,1,13,126,10,116,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4010,26,092100025,9,1,4,3,1,2,13,3,10,3,6,2,4,4,1,0,1,5,2,0,2,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,7,1,6,13,132,45,87,14,1,1,0,15,2,1,1,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4011,26,092100026,9,1,1,0,1,2,6,2,4,3,1,0,1,4,2,0,2,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,4,2,2,13,131,114,17,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4012,26,092100027,9,1,1,0,1,2,9,3,6,3,1,0,1,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,2,0,2,13,82,1,81,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4013,24,092100028,9,1,1,1,0,2,4,4,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,5,5,0,13,24,24,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4014,26,092100029,9,1,2,0,2,2,13,0,13,3,3,0,3,4,3,0,3,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,1,0,1,12,5,0,5,13,195,3,192,14,1,0,1,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4015,24,092100030,9,1,2,2,0,2,8,8,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,3,3,0,13,36,36,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4016,24,092100031,9,1,1,1,0,2,4,4,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,15,15,0,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4017,24,092100032,9,1,1,1,0,2,4,4,0,3,1,1,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,1,1,0,13,8,8,0,14,0,0,0,15,1,1,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4018,26,092100033,9,1,2,1,1,2,8,5,3,3,2,0,2,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,9,0,0,0,10,0,0,0,11,0,0,0,12,6,2,4,13,131,63,68,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
4019,26,092100034,9,1,2,2,0,2,31,20,11,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,1,1,0,9,0,0,0,10,0,0,0,11,0,0,0,12,8,5,3,13,172,134,38,14,0,0,0,15,0,0,0,16,0,0,0,17,0,0,0,18,0,0,0,19,0,0,0,20,0,0,0,21,0,0,0,22,,,
