013300001;26;900;899;0;358;0;0;0;542;0;0;0;0;0;358;25;333;23;|010719|010719|010719|010719
013300002;26;900;851;0;332;0;0;0;567;1;0;0;0;0;332;19;313;15;|010718|010718|010718|010718
013300003;26;1000;913;2;348;0;0;2;651;1;0;0;0;18;348;18;330;18;|010716|010716|010716|010716
013300004;26;900;898;0;300;0;0;0;600;0;7;0;0;0;300;7;293;1;|010709|010709|010709|010709
013300005;26;900;885;0;321;0;0;0;579;1;0;0;0;0;321;12;309;11;|010713|010713|010713|010713
013300006;26;900;871;0;372;0;0;0;524;4;0;0;0;0;372;21;351;17;|010711|010711|010711|010711
013300007;26;1000;925;0;391;0;0;0;606;1;0;0;0;2;391;18;373;18;|010707|010707|010707|010707
013300008;26;1000;930;0;404;0;0;0;594;2;0;0;0;0;404;24;380;20;|010693|010693|010693|010693
013300009;26;900;882;0;425;1;0;0;475;0;0;0;0;0;425;28;397;28;|010694|010694|010694|010694
013300010;26;1000;918;0;399;0;0;0;601;1;0;0;0;0;399;24;375;24;|010695|010695|010695|010695
013300011;26;1000;979;0;387;0;0;0;612;0;0;0;0;0;387;31;356;0;|010697|010697|010697|010697
013300012;26;1000;967;4;300;0;0;4;699;0;0;0;0;1;300;22;278;19;|010698|010698|010698|010698
013300013;26;1000;908;6;383;0;0;6;615;1;0;0;0;1;383;26;357;20;|010699|010699|010699|010699
013300014;26;1000;904;0;332;0;0;0;665;2;0;0;0;1;332;22;310;17;|010701|010701|010701|010701
013300015;26;1000;911;1;228;0;0;1;771;1;0;0;0;0;228;14;214;11;|010691|010691|010691|010691
013300016;26;1000;895;1;380;0;0;1;618;1;0;0;0;1;380;23;357;0;|010689|010689|010689|010689
013300017;26;900;888;1;339;0;0;1;561;0;0;0;0;18;339;18;321;18;|010688|010688|010688|010688
013300018;26;1000;974;0;345;0;0;0;653;1;0;0;0;1;345;49;296;49;|010685|010685|010685|010685
013300019;26;1000;931;0;211;0;0;0;787;1;0;0;0;1;211;22;189;22;|010683|010683|010683|010683
013300020;26;1000;978;7;414;0;0;7;586;1;0;0;0;0;414;27;387;27;|010681|010681|010681|010681
013300021;26;1000;941;8;301;0;0;8;697;1;0;0;0;1;301;30;271;20;|010680|010680|010680|010680
013300022;26;958;957;4;385;0;0;4;613;2;0;0;0;0;385;29;356;29;|010677|010677|010677|010677
013300023;26;900;836;0;396;0;0;0;503;1;0;0;0;0;396;18;378;18;|010673|010673|010673|010673
013300024;26;900;837;4;350;0;0;4;547;1;0;0;0;2;350;23;327;23;|010674|010674|010674|010674
013300025;26;900;867;0;325;0;0;0;573;1;0;0;0;1;325;23;302;17;|010672|010672|010672|010672
013300026;26;987;987;4;423;0;0;4;561;0;0;0;0;2;423;20;403;18;|010669|010669|010669|010669
013300027;26;1200;1104;0;336;0;0;0;861;1;0;0;0;2;336;24;312;24;|010668|010668|010668|010668
013300028;26;1000;786;2;321;0;0;2;673;6;0;0;0;30;321;30;291;30;|010667|010667|010667|010667
013300029;26;800;711;3;273;0;0;3;525;2;0;0;0;0;273;24;249;22;|010659|010659|010659|010659
