sid;ГЕРБ-СДС;ДПС;ПП/ДБ;ВЪЗР;БСП;ИТН;ВЕЛИЧИЕ;МЕЧ;npn;invalid;СИНЯ БЪЛГАРИЯ;СОЛИДАРНА БГ;ЦЕНТЪР;ВМРО БНД;ЛЕВИЦАТА;БВ;ЗЕЛЕНО ДВИЖЕНИЕ;ГЛАС НАРОДЕН;НИЕ ИДВАМЕ;ЗЕЛЕНИТЕ;ПРЯКА ДЕМОКРАЦИЯ;ЕДИНЕНИЕ;НИЕ ГРАЖДАНИТЕ;БЪЛГАРСКИ ГЛАСЪ;ГРАЖДАНСКИ БЛОК;НП ИСИ;НЕУТРАЛНА БЪЛГАРИЯ;ОБЩЕСТВО ЗА НОВА БГ;КОАЛИЦИЯ НА РОЗАТА;БНС-НД;ЗА ВЕЛИКА БЪЛГАРИЯ;БСДД;БНО;station_type;municipality;country_name;station;region_name;ekatte;place;address;municipality_name;eligible_voters
320870348;11;1;59;15;3;15;11;8;8;1;3;2;10;3;1;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;;8;Нидерландия;348;32. Извън страната;132017;Нидерландия, Тилбург;Нидерландия, Тилбург;чужбина;55
320870349;15;6;100;20;2;12;13;11;3;4;2;3;1;1;2;0;5;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;;8;Нидерландия;349;32. Извън страната;132018;Нидерландия, Утрехт;Нидерландия, Утрехт;чужбина;35
320870328;30;17;95;31;6;21;31;20;8;4;8;2;3;2;0;0;4;1;1;2;2;1;1;0;0;1;0;0;0;1;0;0;0;;8;Нидерландия;328;32. Извън страната;132001;Нидерландия, Хага;Нидерландия, Хага (Посолство 1);чужбина;50
320870329;23;12;87;27;3;15;20;26;10;7;6;0;8;3;0;0;3;1;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;;8;Нидерландия;329;32. Извън страната;132001;Нидерландия, Хага;Нидерландия, Хага (Посолство 2);чужбина;4
320870330;11;19;49;22;2;8;11;8;10;4;3;1;5;1;1;0;2;3;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;;8;Нидерландия;330;32. Извън страната;132001;Нидерландия, Хага;Нидерландия, Хага 3;чужбина;3
320870331;11;101;19;26;2;14;9;100;8;23;2;1;9;0;0;2;1;0;0;0;0;1;9;1;0;1;0;0;0;0;0;0;0;;8;Нидерландия;331;32. Извън страната;132001;Нидерландия, Хага;Нидерландия, Хага 4 (Wapenveldestraat 63);чужбина;3
320870350;15;2;50;18;1;10;25;14;3;1;5;1;4;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;8;Нидерландия;350;32. Извън страната;132019;Нидерландия, Харлем;Нидерландия, Харлем;чужбина;17
320870351;19;2;25;9;1;7;10;11;3;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;8;Нидерландия;351;32. Извън страната;132020;Нидерландия, Хилверсум;Нидерландия, Хилверсум;чужбина;6
320890352;12;0;20;24;8;8;12;3;4;0;3;2;0;0;1;0;1;0;2;0;0;1;0;0;2;0;0;0;0;0;0;0;0;;8;Нова Зеландия;352;32. Извън страната;133001;Нова Зеландия, Оукланд;Нова Зеландия, Оукланд;чужбина;9
320900354;7;1;10;12;1;14;13;5;2;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;354;32. Извън страната;134002;Норвегия, Берген;Норвегия, Берген;чужбина;5
320900355;6;0;9;4;0;3;7;1;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;355;32. Извън страната;134003;Норвегия, Кристиансанд;Норвегия, Кристиансанд;чужбина;27
320900356;2;0;19;11;2;7;10;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;9;Норвегия;356;32. Извън страната;134004;Норвегия, Олесунд;Норвегия, Олесунд;чужбина;9
320900353;31;0;91;57;2;33;43;16;2;4;4;4;1;0;0;1;4;1;0;1;1;0;2;0;1;0;0;0;0;0;1;0;0;;9;Норвегия;353;32. Извън страната;134001;Норвегия, Осло;Норвегия, Осло (Посолство);чужбина;47
320900357;8;0;9;19;0;6;6;3;4;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;;9;Норвегия;357;32. Извън страната;134005;Норвегия, Сандефьорд;Норвегия, Сандефьорд;чужбина;7
320900358;14;1;39;22;1;21;10;6;5;8;3;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;358;32. Извън страната;134006;Норвегия, Ставангер;Норвегия, Ставангер;чужбина;19
320900359;8;0;11;9;1;1;12;2;6;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;359;32. Извън страната;134007;Норвегия, Тромсьо;Норвегия, Тромсьо;чужбина;48
320900360;2;1;16;14;1;9;12;4;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;360;32. Извън страната;134008;Норвегия, Трондхайм;Норвегия, Трондхайм;чужбина;11
320900361;3;0;5;8;0;5;6;1;3;0;0;1;2;0;1;0;1;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;;9;Норвегия;361;32. Извън страната;134009;Норвегия, Хамар;Норвегия, Хамар;чужбина;2
320910362;13;0;26;20;1;1;5;2;4;2;0;2;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;9;ОАЕ;362;32. Извън страната;135001;ОАЕ, Абу Даби;ОАЕ, Абу Даби (Посолство);чужбина;1
320910363;29;2;86;35;4;13;25;3;3;2;6;1;11;0;0;1;0;0;1;1;1;0;1;0;0;1;0;2;0;0;0;0;0;;9;ОАЕ;363;32. Извън страната;135002;ОАЕ, Дубай;ОАЕ, Дубай (Генерално консулство);чужбина;26
320920364;5;0;22;13;3;7;17;4;5;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;364;32. Извън страната;136001;Обединено кралство Великобритания и Северна Ирландия, Абърдийн;Обединено кралство Великобритания и Северна Ирландия, Абърдийн;чужбина;13
320920365;19;4;12;35;2;13;21;12;3;3;0;1;0;0;0;1;0;2;0;0;1;0;1;0;3;0;0;0;0;0;0;0;8;;9;Великобритания;365;32. Извън страната;136002;Обединено кралство Великобритания и Северна Ирландия, Арма;Обединено кралство Великобритания и Северна Ирландия, Арма;чужбина;13
320920366;6;2;16;36;0;12;26;4;5;1;4;2;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;;9;Великобритания;366;32. Извън страната;136003;Обединено кралство Великобритания и Северна Ирландия, Базилдън;Обединено кралство Великобритания и Северна Ирландия, Базилдън;чужбина;17
320920367;14;0;14;10;1;4;9;2;5;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;;9;Великобритания;367;32. Извън страната;136004;Обединено кралство Великобритания и Северна Ирландия, Бедфорд;Обединено кралство Великобритания и Северна Ирландия, Бедфорд;чужбина;20
320920368;12;1;17;19;2;13;19;4;3;2;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;368;32. Извън страната;136005;Обединено кралство Великобритания и Северна Ирландия, Бейзингстоук;Обединено кралство Великобритания и Северна Ирландия, Бейзингстоук;чужбина;20
320920369;8;0;6;20;3;3;9;1;4;1;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;369;32. Извън страната;136006;Обединено кралство Великобритания и Северна Ирландия, Белфаст;Обединено кралство Великобритания и Северна Ирландия, Белфаст;чужбина;13
320920370;32;0;47;43;1;33;40;10;6;5;1;0;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;370;32. Извън страната;136007;Обединено кралство Великобритания и Северна Ирландия, Бирмингам;Обединено кралство Великобритания и Северна Ирландия, Бирмингам;чужбина;31
320920371;4;2;27;24;3;11;15;12;2;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;371;32. Извън страната;136008;Обединено кралство Великобритания и Северна Ирландия, Бишъпс Стортфорд;Обединено кралство Великобритания и Северна Ирландия, Бишъпс Стортфорд;чужбина;2
320920372;8;1;5;31;4;15;18;16;4;1;2;0;3;0;0;1;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;372;32. Извън страната;136009;Обединено кралство Великобритания и Северна Ирландия, Богнър Реджис;Обединено кралство Великобритания и Северна Ирландия, Богнър Реджис;чужбина;17
320920373;9;2;46;32;2;9;22;4;6;0;1;0;2;1;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;;9;Великобритания;373;32. Извън страната;136010;Обединено кралство Великобритания и Северна Ирландия, Борнмът;Обединено кралство Великобритания и Северна Ирландия, Борнмът;чужбина;21
320920374;6;9;8;23;0;17;5;20;4;7;0;0;2;1;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;9;Великобритания;374;32. Извън страната;136011;Обединено кралство Великобритания и Северна Ирландия, Бостън;Обединено кралство Великобритания и Северна Ирландия, Бостън;чужбина;3
320920375;7;0;46;29;3;11;18;4;1;3;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;;9;Великобритания;375;32. Извън страната;136012;Обединено кралство Великобритания и Северна Ирландия, Брайтън;Обединено кралство Великобритания и Северна Ирландия, Брайтън;чужбина;28
320920376;13;0;92;55;4;28;46;14;4;2;1;1;4;0;0;0;6;1;2;3;2;1;0;0;0;1;0;0;0;0;1;0;0;;9;Великобритания;376;32. Извън страната;136013;Обединено кралство Великобритания и Северна Ирландия, Бристол;Обединено кралство Великобритания и Северна Ирландия, Бристол;чужбина;43
320920377;7;0;9;25;1;11;5;6;2;1;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;;9;Великобритания;377;32. Извън страната;136014;Обединено кралство Великобритания и Северна Ирландия, Бърнли/Флийтууд;Обединено кралство Великобритания и Северна Ирландия, Бърнли/Флийтууд;чужбина;8
320920378;12;0;19;24;1;13;22;2;10;1;0;1;10;0;0;0;0;0;0;2;0;0;2;1;0;0;1;1;1;0;0;0;0;;9;Великобритания;378;32. Извън страната;136015;Обединено кралство Великобритания и Северна Ирландия, Бъртън ъпон Трент;Обединено кралство Великобритания и Северна Ирландия, Бъртън ъпон Трент;чужбина;2
320920379;10;1;51;42;6;26;21;12;3;3;2;0;1;0;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;379;32. Извън страната;136016;Обединено кралство Великобритания и Северна Ирландия, Гилфорд;Обединено кралство Великобритания и Северна Ирландия, Гилфорд;чужбина;26
320920380;16;1;102;33;8;8;16;5;4;1;3;1;1;2;2;1;6;1;0;3;2;2;1;1;1;0;0;0;0;0;0;0;0;;9;Великобритания;380;32. Извън страната;136017;Обединено кралство Великобритания и Северна Ирландия, Глазгоу;Обединено кралство Великобритания и Северна Ирландия, Глазгоу;чужбина;23
320920381;13;2;13;29;2;26;68;14;4;3;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;381;32. Извън страната;136018;Обединено кралство Великобритания и Северна Ирландия, Глостър;Обединено кралство Великобритания и Северна Ирландия, Глостър;чужбина;19
320920382;14;2;37;30;0;13;12;14;3;3;0;1;6;0;0;0;4;0;2;0;0;0;1;0;1;0;0;0;1;0;0;0;0;;9;Великобритания;382;32. Извън страната;136019;Обединено кралство Великобритания и Северна Ирландия, Дартфорд/Грейс, Есекс;Обединено кралство Великобритания и Северна Ирландия, Дартфорд/Грейс, Есекс;чужбина;10
320920383;0;1;32;15;4;10;14;2;4;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;9;Великобритания;383;32. Извън страната;136020;Обединено кралство Великобритания и Северна Ирландия, Дънди;Обединено кралство Великобритания и Северна Ирландия, Дънди;чужбина;7
320920384;18;0;131;40;5;16;40;5;11;3;1;3;2;1;1;0;4;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;9;Великобритания;384;32. Извън страната;136021;Обединено кралство Великобритания и Северна Ирландия, Единбург;Обединено кралство Великобритания и Северна Ирландия, Единбург;чужбина;48
320920385;8;7;38;35;3;12;21;5;10;1;5;0;1;0;0;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;0;;9;Великобритания;385;32. Извън страната;136022;Обединено кралство Великобритания и Северна Ирландия, Екзитър;Обединено кралство Великобритания и Северна Ирландия, Екзитър;чужбина;47
320920386;8;0;3;7;2;8;10;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;386;32. Извън страната;136023;Обединено кралство Великобритания и Северна Ирландия, Енискилън;Обединено кралство Великобритания и Северна Ирландия, Енискилън;чужбина;3
320920387;5;0;10;13;0;13;15;4;5;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;387;32. Извън страната;136024;Обединено кралство Великобритания и Северна Ирландия, Ийстбърн;Обединено кралство Великобритания и Северна Ирландия, Ийстбърн;чужбина;20
320920388;10;1;5;32;1;10;28;7;5;1;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;9;Великобритания;388;32. Извън страната;136025;Обединено кралство Великобритания и Северна Ирландия, Имингъм;Обединено кралство Великобритания и Северна Ирландия, Имингъм;чужбина;2
320920389;4;0;9;22;1;24;16;13;4;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;9;Великобритания;389;32. Извън страната;136026;Обединено кралство Великобритания и Северна Ирландия, Ипсуич;Обединено кралство Великобритания и Северна Ирландия, Ипсуич;чужбина;11
320920390;5;1;43;16;3;13;22;2;7;0;1;2;4;2;0;0;2;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;;9;Великобритания;390;32. Извън страната;136027;Обединено кралство Великобритания и Северна Ирландия, Кардиф;Обединено кралство Великобритания и Северна Ирландия, Кардиф;чужбина;12
320920391;22;2;87;32;7;30;33;13;10;6;5;1;5;0;0;0;7;1;1;2;3;0;0;0;0;1;1;0;2;0;0;0;0;;9;Великобритания;391;32. Извън страната;136028;Обединено кралство Великобритания и Северна Ирландия, Кеймбридж;Обединено кралство Великобритания и Северна Ирландия, Кеймбридж;чужбина;31
320920392;4;0;23;43;2;31;36;5;6;2;1;2;3;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;9;Великобритания;392;32. Извън страната;136029;Обединено кралство Великобритания и Северна Ирландия, Кент, Кентърбъри;Обединено кралство Великобритания и Северна Ирландия, Кент, Кентърбъри;чужбина;23
320920393;4;1;4;3;1;5;2;5;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;9;Великобритания;393;32. Извън страната;136030;Обединено кралство Великобритания и Северна Ирландия, Килкийл;Обединено кралство Великобритания и Северна Ирландия, Килкийл;чужбина;4
320920394;22;0;48;51;14;24;59;9;6;4;1;3;12;0;0;0;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;394;32. Извън страната;136031;Обединено кралство Великобритания и Северна Ирландия, Ковънтри;Обединено кралство Великобритания и Северна Ирландия, Ковънтри;чужбина;41
320920395;6;0;18;8;0;6;15;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;395;32. Извън страната;136032;Обединено кралство Великобритания и Северна Ирландия, Колчестър;Обединено кралство Великобритания и Северна Ирландия, Колчестър;чужбина;28
320920396;13;2;51;26;2;34;13;6;3;1;0;1;1;0;0;1;1;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;;9;Великобритания;396;32. Извън страната;136033;Обединено кралство Великобритания и Северна Ирландия, Кроули;Обединено кралство Великобритания и Северна Ирландия, Кроули;чужбина;55
320920397;6;0;8;16;1;11;6;16;1;5;0;0;3;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;;9;Великобритания;397;32. Извън страната;136034;Обединено кралство Великобритания и Северна Ирландия, Крю;Обединено кралство Великобритания и Северна Ирландия, Крю;чужбина;10
320920398;11;0;9;5;0;2;7;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;9;Великобритания;398;32. Извън страната;136035;Обединено кралство Великобритания и Северна Ирландия, Ланкастър;Обединено кралство Великобритания и Северна Ирландия, Ланкастър;чужбина;2
320920399;5;4;26;34;2;8;7;6;0;0;1;0;5;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;9;Великобритания;399;32. Извън страната;136036;Обединено кралство Великобритания и Северна Ирландия, Лестър;Обединено кралство Великобритания и Северна Ирландия, Лестър;чужбина;9
