sid;Движение 21;БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ;БНС-НД;НОВОТО ВРЕМЕ;ОБЕДИНЕНА БЪЛГАРИЯ;СОЦИАЛДЕМ. ПАРТИЯ;РЕФОРМАТОРСКИ БЛОК;Нова България;ГЕРБ;ОБЩЕСТВО ЗА НОВА БГ;АТАКА;НДСВ;ББЦ;АБВ;ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ;НОВА АЛТЕРНАТИВА;ДЕСНИТЕ;ДПС;Глас Народен;ПАРТИЯ НА ЗЕЛЕНИТЕ;НОВА СИЛА;БСП;ЗЕЛЕНИТЕ;ПФ (НФСБ-ВМРО);РЕПУБЛИКА БГ;независими;npn;invalid;station_type;municipality;municipality_name;country_name;station;region_name;place;ekatte;address;eligible_voters
234616015;3;1;0;0;2;2;29;1;45;0;7;2;3;8;1;1;0;1;4;0;1;26;2;9;0;0;0;9;;46;Столична;България;15;-;гр.София;68134;-;261
234616016;10;0;0;0;0;0;64;0;145;1;8;1;8;17;0;2;2;0;11;0;0;54;8;26;3;0;0;34;;46;Столична;България;16;-;гр.София;68134;-;666
234616017;5;0;0;1;2;0;41;3;85;0;4;0;8;9;1;3;1;1;7;1;0;36;2;23;1;0;0;12;;46;Столична;България;17;-;гр.София;68134;-;551
234616018;18;2;0;0;1;0;110;2;136;0;3;0;11;17;1;0;0;2;7;0;0;41;6;24;0;0;0;10;;46;Столична;България;18;-;гр.София;68134;-;688
234616019;14;0;1;0;0;0;74;1;104;0;8;1;4;13;0;3;1;4;11;2;1;33;4;5;4;0;0;13;;46;Столична;България;19;-;гр.София;68134;-;520
234616020;8;1;0;0;0;0;40;2;87;0;9;0;10;11;0;0;1;1;14;1;0;25;4;23;0;0;0;8;;46;Столична;България;20;-;гр.София;68134;-;481
234616021;15;1;1;0;0;0;68;1;181;1;12;2;6;24;2;4;3;1;7;1;0;35;7;23;0;0;0;12;;46;Столична;България;21;-;гр.София;68134;-;627
234616022;4;0;0;1;1;1;31;1;79;0;5;0;1;7;0;0;1;1;8;0;1;16;2;5;0;0;0;12;;46;Столична;България;22;-;гр.София;68134;-;312
234616023;7;1;0;0;1;0;63;3;129;0;13;5;4;16;1;0;1;4;14;2;2;73;8;36;0;0;0;16;;46;Столична;България;23;-;гр.София;68134;-;753
234616024;11;0;0;0;1;0;38;0;111;0;9;0;1;8;0;1;0;0;4;1;0;30;5;13;2;0;0;10;;46;Столична;България;24;-;гр.София;68134;-;426
234616025;10;0;0;0;0;0;47;2;103;5;12;1;8;12;0;0;0;2;6;2;0;45;5;20;2;0;0;15;;46;Столична;България;25;-;гр.София;68134;-;508
234616026;6;1;0;0;0;0;37;1;103;1;13;1;4;12;0;0;0;4;7;1;0;54;1;13;1;0;0;9;;46;Столична;България;26;-;гр.София;68134;-;561
234616027;11;0;0;0;0;0;74;1;130;0;14;2;7;10;1;1;0;0;7;0;0;57;1;12;1;0;0;13;;46;Столична;България;27;-;гр.София;68134;-;657
234616028;10;2;3;1;1;0;39;1;115;1;15;0;3;14;3;0;0;4;16;0;1;67;9;28;2;0;0;16;;46;Столична;България;28;-;гр.София;68134;-;517
234616029;5;0;0;3;0;0;68;1;105;0;12;0;5;9;0;1;1;1;8;1;0;52;4;21;2;0;0;14;;46;Столична;България;29;-;гр.София;68134;-;528
234616030;13;1;1;1;0;1;38;1;81;0;5;0;2;12;0;2;0;3;4;0;2;74;1;9;1;0;0;15;;46;Столична;България;30;-;гр.София;68134;-;498
234616031;9;0;0;0;0;0;48;1;90;0;15;3;9;13;0;2;0;2;10;1;0;45;3;19;5;0;0;20;;46;Столична;България;31;-;гр.София;68134;-;533
234616032;6;0;0;2;0;0;32;1;46;0;10;1;6;13;1;1;2;7;3;2;0;79;3;9;2;0;0;11;;46;Столична;България;32;-;гр.София;68134;-;388
234616033;5;0;0;0;1;0;33;0;92;1;11;2;2;11;0;0;0;2;6;0;1;34;5;14;2;0;0;13;;46;Столична;България;33;-;гр.София;68134;-;398
234616034;10;2;1;0;0;1;55;2;115;1;14;2;11;10;2;2;0;3;6;1;2;62;2;19;6;0;0;16;;46;Столична;България;34;-;гр.София;68134;-;659
234616035;4;0;0;0;0;0;51;1;93;2;12;0;4;7;3;0;0;1;7;0;0;46;0;20;2;0;0;28;;46;Столична;България;35;-;гр.София;68134;-;534
234616036;10;0;0;1;0;0;46;1;74;0;12;0;9;14;0;1;3;2;10;0;1;35;2;8;4;0;0;13;;46;Столична;България;36;-;гр.София;68134;-;431
234616037;8;1;0;0;1;0;48;0;69;1;6;0;5;9;0;1;1;3;3;1;0;34;2;8;0;0;0;7;;46;Столична;България;37;-;гр.София;68134;-;379
234616038;12;0;0;0;1;0;48;3;64;0;13;0;11;20;0;2;0;2;13;3;3;49;5;19;2;0;0;13;;46;Столична;България;38;-;гр.София;68134;-;456
234616039;7;1;0;0;2;0;49;6;103;0;12;2;4;6;0;2;2;0;7;0;1;45;3;16;12;0;0;14;;46;Столична;България;39;-;гр.София;68134;-;566
234616040;5;1;1;0;2;0;50;2;101;1;13;0;5;17;0;3;0;0;10;1;0;75;3;15;1;0;0;17;;46;Столична;България;40;-;гр.София;68134;-;649
234616041;3;0;0;0;0;0;54;3;82;0;12;0;6;13;1;1;0;3;1;1;0;40;3;14;0;0;0;11;;46;Столична;България;41;-;гр.София;68134;-;467
234616042;8;0;0;0;1;0;57;1;140;1;24;2;6;15;0;1;0;1;9;3;0;43;6;21;0;0;0;13;;46;Столична;България;42;-;гр.София;68134;-;653
234616043;4;0;0;0;1;0;46;1;83;0;12;1;1;19;0;0;0;7;5;2;0;63;3;17;2;0;0;15;;46;Столична;България;43;-;гр.София;68134;-;492
234616044;3;2;0;0;1;0;46;2;95;1;11;0;7;12;1;0;1;1;8;0;3;35;3;14;1;0;0;15;;46;Столична;България;44;-;гр.София;68134;-;489
234616045;3;0;0;0;1;0;49;1;118;0;22;0;10;24;2;0;0;2;15;1;0;72;6;21;3;0;0;12;;46;Столична;България;45;-;гр.София;68134;-;661
234616046;22;0;0;1;2;0;142;5;199;1;23;7;10;34;0;6;2;10;16;0;1;69;9;32;7;0;0;20;;46;Столична;България;46;-;гр.София;68134;-;964
234616047;3;1;1;0;5;0;33;1;98;1;11;0;6;12;0;1;1;4;4;0;1;8;1;14;0;0;0;17;;46;Столична;България;47;-;гр.София;68134;-;449
234616048;21;2;5;0;3;0;179;10;271;3;11;2;18;37;1;6;3;8;38;6;0;68;17;46;3;0;0;58;;46;Столична;България;48;-;гр.София;68134;-;816
234616049;0;1;3;0;0;3;4;1;67;0;17;1;1;3;1;0;0;1;0;1;3;41;2;6;3;0;0;69;;46;Столична;България;49;-;гр.София;68134;-;366
234616050;15;0;0;0;6;1;229;3;287;1;29;0;37;11;0;6;6;10;32;1;3;66;35;46;2;0;0;81;;46;Столична;България;50;-;гр.София;68134;-;905
234617001;9;2;2;1;1;2;48;0;182;0;19;0;8;16;2;1;0;3;8;1;0;32;8;21;1;0;0;30;;46;Столична;България;1;-;гр.София;68134;-;930
234617002;7;1;0;1;2;0;56;0;115;0;7;0;13;11;2;1;0;2;7;1;0;37;2;17;2;0;0;20;;46;Столична;България;2;-;гр.София;68134;-;472
234617003;18;1;1;0;1;1;71;3;169;0;28;0;18;22;1;0;0;1;6;1;0;50;5;36;1;0;0;16;;46;Столична;България;3;-;гр.София;68134;-;864
234617004;10;1;2;0;0;0;48;1;146;0;19;0;11;7;3;2;5;1;6;1;0;29;4;22;0;0;0;28;;46;Столична;България;4;-;гр.София;68134;-;679
234617005;8;1;0;1;1;0;90;1;108;0;7;0;10;13;1;2;2;1;5;0;1;36;6;17;1;0;0;12;;46;Столична;България;5;-;гр.София;68134;-;590
234617006;10;2;0;0;0;0;91;0;108;1;11;2;11;14;0;3;6;2;4;2;0;21;6;32;2;0;0;15;;46;Столична;България;6;-;гр.София;68134;-;576
234617007;12;0;1;0;0;0;91;1;154;0;22;1;12;9;0;1;3;0;8;1;1;63;4;12;1;0;0;21;;46;Столична;България;7;-;гр.София;68134;-;772
234617008;10;2;1;0;1;0;77;6;137;0;10;2;7;20;2;5;1;2;6;0;1;32;9;30;1;0;0;17;;46;Столична;България;8;-;гр.София;68134;-;654
234617009;4;3;1;1;0;0;86;2;248;0;10;0;6;16;2;0;0;0;15;1;1;33;7;24;0;0;0;38;;46;Столична;България;9;-;гр.София;68134;-;849
234617010;12;2;4;0;0;1;56;1;208;1;13;1;7;17;0;5;1;3;4;2;1;50;7;33;1;0;0;19;;46;Столична;България;10;-;гр.София;68134;-;811
234617011;7;1;1;1;1;0;55;1;108;0;15;0;2;10;0;2;0;5;5;0;0;37;3;21;0;0;0;10;;46;Столична;България;11;-;гр.София;68134;-;535
234617012;12;0;1;0;1;1;89;1;276;1;20;2;18;20;0;3;0;4;6;1;0;35;7;29;1;0;0;28;;46;Столична;България;12;-;гр.София;68134;-;994
234617013;12;1;0;0;2;0;116;0;175;1;19;0;6;33;3;5;2;6;7;0;2;45;5;19;4;0;0;19;;46;Столична;България;13;-;гр.София;68134;-;880
234617014;1;3;2;0;1;0;15;1;123;1;5;1;24;19;0;1;0;2;6;0;0;41;0;23;1;0;0;29;;46;Столична;България;14;-;с.Мърчаево;49597;-;628
234617015;3;0;0;0;1;0;14;0;60;0;11;0;9;7;0;1;0;2;3;2;0;42;0;19;0;0;0;18;;46;Столична;България;15;-;с.Мърчаево;49597;-;387
234617016;5;1;0;0;0;3;47;1;182;5;17;1;11;18;1;1;1;29;6;5;0;24;3;22;4;0;0;37;;46;Столична;България;16;-;с.Владая;11394;-;760
234617017;8;0;2;0;0;1;46;1;169;4;9;0;16;15;3;5;0;14;11;0;0;29;3;20;5;0;0;36;;46;Столична;България;17;-;с.Владая;11394;-;798
234617018;11;0;1;0;1;1;42;0;134;4;16;0;9;9;2;0;1;31;9;3;0;24;6;18;1;0;0;64;;46;Столична;България;18;-;с.Владая;11394;-;744
234617019;7;1;0;0;2;0;15;0;149;3;9;1;14;11;0;3;1;43;5;1;0;35;3;18;2;0;0;37;;46;Столична;България;19;-;с.Владая;11394;-;643
234617020;9;0;3;0;5;0;70;0;190;0;20;2;4;14;1;4;1;1;5;1;0;61;6;30;1;0;0;23;;46;Столична;България;20;-;гр.София;68134;-;784
234617021;8;1;0;0;2;0;84;5;142;0;11;1;6;12;0;0;1;5;5;1;1;46;6;16;0;0;0;16;;46;Столична;България;21;-;гр.София;68134;-;639
234617022;21;1;1;0;1;1;71;2;222;1;32;3;12;16;0;0;1;6;15;2;0;50;3;16;1;0;0;21;;46;Столична;България;22;-;гр.София;68134;-;908
234617023;14;0;0;0;0;1;81;1;218;3;33;0;4;27;0;1;0;1;8;3;1;91;6;28;0;0;0;22;;46;Столична;България;23;-;гр.София;68134;-;974
234617024;8;1;0;0;2;0;71;2;127;0;21;1;11;22;0;0;1;1;4;0;1;43;3;20;0;0;0;12;;46;Столична;България;24;-;гр.София;68134;-;671
234617025;13;1;1;0;3;0;92;2;154;2;24;2;5;24;0;3;0;0;7;4;3;53;7;19;0;0;0;22;;46;Столична;България;25;-;гр.София;68134;-;788
234617026;10;1;0;0;0;0;49;1;122;0;16;0;10;11;0;1;0;1;9;1;1;24;3;19;0;0;0;28;;46;Столична;България;26;-;гр.София;68134;-;590
234617027;4;0;0;2;1;1;63;2;184;0;14;1;5;18;2;0;5;2;8;3;0;52;10;25;0;0;0;13;;46;Столична;България;27;-;гр.София;68134;-;859
234617028;7;0;0;0;1;1;93;2;158;0;19;0;3;10;0;0;3;3;4;3;1;32;5;18;0;0;0;17;;46;Столична;България;28;-;гр.София;68134;-;681
234617029;10;2;0;0;1;1;88;3;99;0;14;0;6;15;0;1;2;4;8;0;0;31;6;14;0;0;0;6;;46;Столична;България;29;-;гр.София;68134;-;642
234617030;9;0;0;0;2;0;65;4;197;2;25;1;11;10;2;1;2;1;6;0;2;35;4;22;2;0;0;22;;46;Столична;България;30;-;гр.София;68134;-;839
234617031;8;1;1;0;0;0;42;5;125;0;11;1;10;6;0;0;6;1;9;1;1;31;2;15;2;0;0;21;;46;Столична;България;31;-;гр.София;68134;-;627
234617032;11;1;0;0;2;6;45;1;166;2;23;1;6;14;0;0;1;1;10;1;1;26;1;25;0;0;0;23;;46;Столична;България;32;-;гр.София;68134;-;827
234617033;1;1;0;1;0;3;27;4;130;0;14;0;15;7;0;1;2;1;9;1;0;18;4;23;0;0;0;13;;46;Столична;България;33;-;гр.София;68134;-;541
234617034;7;1;1;0;1;0;70;5;176;3;23;0;15;19;0;1;0;2;12;0;2;49;8;21;1;0;0;28;;46;Столична;България;34;-;гр.София;68134;-;860
234617035;13;1;0;1;1;2;64;2;149;0;11;0;12;26;0;1;0;1;14;3;3;44;4;26;1;0;0;25;;46;Столична;България;35;-;гр.София;68134;-;791
234617036;12;0;1;1;1;0;58;1;77;1;8;1;7;20;0;2;0;5;5;0;1;28;3;15;1;0;0;19;;46;Столична;България;36;-;гр.София;68134;-;516
234617037;6;1;1;0;2;0;79;1;167;0;10;2;9;27;0;0;3;1;14;4;2;46;6;23;1;0;0;12;;46;Столична;България;37;-;гр.София;68134;-;756
234617038;5;1;0;1;1;1;47;1;125;0;12;0;4;11;1;1;0;1;6;0;1;41;4;24;0;0;0;15;;46;Столична;България;38;-;гр.София;68134;-;578
234617039;13;0;1;0;0;0;61;3;160;1;20;0;7;18;1;1;1;3;12;1;3;30;0;42;2;0;0;28;;46;Столична;България;39;-;гр.София;68134;-;779
234617040;11;0;0;3;0;0;95;0;136;2;17;0;7;8;1;0;1;2;7;0;1;54;6;14;2;0;0;15;;46;Столична;България;40;-;гр.София;68134;-;719
234617041;4;0;0;1;2;1;19;6;104;0;7;1;13;12;1;2;0;37;9;2;0;24;8;29;0;0;0;49;;46;Столична;България;41;-;гр.София;68134;-;863
234617042;2;0;1;0;0;2;44;2;113;0;15;2;17;29;3;8;0;2;13;0;0;65;2;24;2;0;0;19;;46;Столична;България;42;-;гр.София;68134;-;853
234617043;27;3;0;1;0;0;129;2;166;0;9;1;9;26;0;2;4;3;19;1;0;34;10;21;3;0;0;17;;46;Столична;България;43;-;гр.София;68134;-;818
234617044;14;0;0;0;1;1;191;0;247;0;17;1;11;23;0;2;3;4;16;1;2;57;13;20;0;0;0;16;;46;Столична;България;44;-;гр.София;68134;-;1036
234617045;16;0;0;0;3;1;149;2;195;0;9;1;15;24;0;4;2;6;13;3;0;47;8;20;3;0;0;16;;46;Столична;България;45;-;гр.София;68134;-;883
234617046;4;0;2;0;3;0;93;1;164;0;11;0;4;23;0;1;0;3;9;1;0;51;2;30;0;0;0;17;;46;Столична;България;46;-;гр.София;68134;-;749
234617047;8;3;0;0;1;1;80;0;105;1;19;0;5;17;3;1;0;10;16;1;0;62;4;25;1;0;0;13;;46;Столична;България;47;-;гр.София;68134;-;646
234617048;11;1;0;1;1;2;117;3;182;2;6;1;8;20;0;0;1;5;11;2;0;64;15;14;2;0;0;13;;46;Столична;България;48;-;гр.София;68134;-;755
234617049;16;0;1;0;1;1;88;1;137;3;10;0;12;33;0;5;1;6;16;1;0;34;5;43;2;0;0;19;;46;Столична;България;49;-;гр.София;68134;-;751
234617050;10;1;0;0;3;0;101;1;131;0;10;0;2;28;0;1;5;3;21;0;0;58;6;19;1;0;0;29;;46;Столична;България;50;-;гр.София;68134;-;809
234617051;17;4;0;1;1;0;120;0;136;0;26;1;12;19;0;5;2;6;10;2;1;68;14;31;0;0;0;10;;46;Столична;България;51;-;гр.София;68134;-;875
234617052;9;0;0;0;2;0;73;0;137;2;14;1;7;20;3;2;0;4;7;4;0;25;7;29;0;0;0;19;;46;Столична;България;52;-;гр.София;68134;-;710
234617053;12;3;1;0;2;0;83;4;172;1;25;2;4;26;0;1;1;6;11;1;1;70;6;29;3;0;0;27;;46;Столична;България;53;-;гр.София;68134;-;910
234617054;10;0;1;3;2;0;90;3;131;1;21;0;9;25;0;1;3;2;11;5;0;39;9;15;0;0;0;17;;46;Столична;България;54;-;гр.София;68134;-;786
234617055;15;0;0;0;0;1;81;3;150;0;19;1;3;14;2;1;0;0;15;2;1;66;9;30;1;0;0;10;;46;Столична;България;55;-;гр.София;68134;-;797
234617056;9;0;2;1;0;0;104;1;125;1;17;2;13;18;0;1;0;3;15;2;0;73;4;19;0;0;0;21;;46;Столична;България;56;-;гр.София;68134;-;905
234617057;5;0;1;2;2;1;35;2;98;0;17;0;11;12;1;0;0;1;12;0;0;31;6;11;1;0;0;10;;46;Столична;България;57;-;гр.София;68134;-;415
234617058;9;0;0;0;0;0;64;1;142;0;10;0;5;15;0;1;0;5;9;0;1;47;4;25;2;0;0;16;;46;Столична;България;58;-;гр.София;68134;-;685
234617059;4;0;0;0;0;0;54;2;112;0;10;0;9;20;1;2;1;1;7;1;1;58;6;13;0;0;0;16;;46;Столична;България;59;-;гр.София;68134;-;611
234617060;5;0;1;3;0;0;71;0;107;0;17;0;6;12;1;0;0;4;7;2;1;63;6;13;3;0;0;23;;46;Столична;България;60;-;гр.София;68134;-;651
234617061;5;1;0;1;0;0;79;1;104;0;18;0;4;16;0;3;1;4;5;0;1;69;3;45;0;0;0;22;;46;Столична;България;61;-;гр.София;68134;-;700
234617062;10;0;0;0;0;1;82;2;150;0;7;0;8;27;1;2;3;4;8;0;0;50;10;21;0;0;0;21;;46;Столична;България;62;-;гр.София;68134;-;750
234617063;3;0;0;0;2;0;50;0;99;0;16;1;4;12;0;0;0;0;8;0;1;59;5;13;0;0;0;11;;46;Столична;България;63;-;гр.София;68134;-;456
234617064;10;0;1;0;1;0;77;0;103;0;8;0;5;23;1;0;0;2;4;1;0;33;8;22;1;0;0;14;;46;Столична;България;64;-;гр.София;68134;-;574
234617065;11;0;0;1;0;2;78;1;126;1;19;1;6;14;0;3;0;2;6;0;2;58;6;8;0;0;0;18;;46;Столична;България;65;-;гр.София;68134;-;708
234617066;6;0;2;0;3;0;35;2;110;0;13;0;8;13;1;3;0;8;9;1;0;29;1;10;2;0;0;11;;46;Столична;България;66;-;гр.София;68134;-;717
234617067;3;0;0;0;1;0;61;1;86;1;9;0;6;14;0;1;4;5;4;0;1;13;1;9;0;0;0;9;;46;Столична;България;67;-;гр.София;68134;-;450
234617068;16;1;3;0;0;1;93;1;134;1;5;0;5;24;2;2;0;6;12;1;0;43;4;31;4;0;0;16;;46;Столична;България;68;-;гр.София;68134;-;720
234617069;19;0;0;0;0;1;111;1;114;0;8;0;2;16;0;5;0;5;4;0;0;29;6;15;0;0;0;7;;46;Столична;България;69;-;гр.София;68134;-;596
234617070;0;1;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;3;;46;Столична;България;70;-;гр.София;68134;-;68
234623001;2;0;0;1;0;0;14;4;136;0;14;3;8;15;0;1;1;6;4;2;1;43;3;17;0;0;0;33;;46;Столична;България;1;-;с.Кривина;39791;-;693
234623002;1;1;1;0;0;1;26;0;118;0;7;0;17;14;1;0;0;14;5;2;0;23;3;13;0;0;0;29;;46;Столична;България;2;-;с.Кривина;39791;-;503
234623003;4;3;0;1;4;2;33;0;150;0;29;1;8;25;1;1;0;15;4;0;1;57;0;21;2;0;0;43;;46;Столична;България;3;-;с.Казичене;35239;-;857
234623004;8;6;1;1;4;2;37;3;170;1;11;0;17;11;1;0;0;5;3;0;1;34;1;24;1;0;0;29;;46;Столична;България;4;-;с.Казичене;35239;-;771
234623005;0;1;1;1;3;0;38;0;144;0;22;2;10;17;0;1;0;18;4;0;0;36;3;28;4;0;0;25;;46;Столична;България;5;-;с.Казичене;35239;-;752
234623006;9;1;0;8;2;2;20;2;132;0;22;2;8;12;0;4;0;15;1;1;1;43;3;14;0;0;0;28;;46;Столична;България;6;-;с.Казичене;35239;-;774
234623007;0;1;0;0;0;1;11;2;68;0;8;0;0;16;0;0;2;99;4;0;2;26;2;6;5;0;0;39;;46;Столична;България;7;-;с.Казичене;35239;-;592
234623008;0;8;2;0;1;2;23;2;143;1;11;1;21;9;0;0;0;4;2;2;0;40;4;20;3;0;0;18;;46;Столична;България;8;-;с.Лозен;44063;-;611
234623009;4;5;2;1;2;5;31;0;184;0;20;0;17;9;0;1;0;0;7;0;1;51;2;29;0;0;0;33;;46;Столична;България;9;-;с.Лозен;44063;-;725
234623010;10;2;1;2;0;0;49;1;227;1;25;3;33;10;0;0;2;0;10;2;2;48;5;31;0;0;0;34;;46;Столична;България;10;-;с.Лозен;44063;-;922
234623011;2;0;0;0;1;1;25;1;165;0;14;1;22;7;2;1;0;0;8;0;0;35;3;22;2;0;0;29;;46;Столична;България;11;-;с.Лозен;44063;-;711
234623012;2;2;0;0;3;1;45;1;161;0;22;3;9;11;3;0;0;0;4;1;0;35;3;24;1;0;0;22;;46;Столична;България;12;-;с.Лозен;44063;-;664
234623013;5;3;1;0;2;1;60;0;161;0;13;2;19;17;0;4;2;4;4;0;0;37;4;32;1;0;0;18;;46;Столична;България;13;-;с.Лозен;44063;-;691
234623014;2;3;0;1;1;0;37;6;123;1;18;3;13;12;0;3;0;2;7;0;1;38;2;23;1;0;0;18;;46;Столична;България;14;-;с.Лозен;44063;-;586
234623015;2;1;0;0;3;0;30;0;167;1;15;1;21;8;1;0;1;1;12;0;0;33;3;8;0;0;0;23;;46;Столична;България;15;-;с.Герман;14831;-;566
234623016;8;0;0;0;1;0;30;0;183;0;17;0;11;12;0;0;0;0;5;2;1;33;0;10;0;0;0;20;;46;Столична;България;16;-;с.Герман;14831;-;573
234623017;7;2;2;1;4;1;62;3;199;2;10;1;20;19;0;1;1;0;15;2;1;53;11;27;3;0;0;39;;46;Столична;България;17;-;с.Герман;14831;-;930
234623018;6;0;0;0;3;0;57;0;118;0;14;0;8;11;2;2;1;4;10;0;0;35;0;28;0;0;0;33;;46;Столична;България;18;-;с.Панчарево;55419;-;654
234623019;3;2;1;0;1;0;46;3;184;1;12;1;8;9;0;1;4;28;3;1;0;27;7;11;1;0;0;43;;46;Столична;България;19;-;с.Панчарево;55419;-;760
234623020;9;3;0;0;4;0;29;0;158;0;17;0;8;11;0;0;0;1;8;0;1;35;3;19;1;0;0;19;;46;Столична;България;20;-;с.Панчарево;55419;-;675
234623021;8;2;2;1;3;0;41;3;152;1;17;1;21;11;4;5;0;0;22;5;1;128;2;50;0;0;0;34;;46;Столична;България;21;-;с.Кокаляне;37914;-;832
234623022;3;0;0;0;0;0;46;2;150;0;11;3;7;14;2;1;2;1;8;2;2;57;6;22;1;0;0;30;;46;Столична;България;22;-;с.Кокаляне;37914;-;629
234623023;4;1;0;1;0;1;14;0;104;1;3;1;31;7;1;0;0;0;2;1;0;44;4;19;2;0;0;34;;46;Столична;България;23;-;с.Долни Пасарел;22472;-;528
234623024;1;5;0;0;0;0;17;2;92;1;15;0;21;8;2;0;0;0;1;0;1;48;0;18;8;0;0;31;;46;Столична;България;24;-;с.Долни Пасарел;22472;-;511
234623025;10;3;1;8;3;2;62;5;284;0;9;1;10;39;0;1;7;0;5;3;1;44;7;29;1;0;0;28;;46;Столична;България;25;-;с.Бистрица;4234;-;959
234623026;5;2;0;0;0;1;52;0;290;3;14;0;7;26;1;1;2;3;4;5;0;42;3;25;1;0;0;45;;46;Столична;България;26;-;с.Бистрица;4234;-;980
234623027;8;2;0;1;1;0;49;3;243;1;12;1;12;17;1;2;0;3;4;0;1;31;8;23;2;0;0;41;;46;Столична;България;27;-;с.Бистрица;4234;-;796
234623028;15;0;6;1;2;0;104;3;224;1;18;0;10;23;0;0;0;0;8;2;1;50;6;20;4;0;0;35;;46;Столична;България;28;-;с.Бистрица;4234;-;974
234623029;1;0;0;0;0;2;23;1;127;0;17;0;7;8;0;0;0;0;6;0;0;42;2;14;1;0;0;30;;46;Столична;България;29;-;с.Железница;29150;-;607
234623030;5;1;0;0;2;1;21;1;191;1;16;0;12;21;0;0;2;1;2;3;0;43;2;22;1;0;0;25;;46;Столична;България;30;-;с.Железница;29150;-;772
234623031;2;0;0;0;0;0;2;0;17;0;4;0;6;1;0;0;0;1;0;0;0;7;0;3;0;0;0;3;;46;Столична;България;31;-;с.Плана;56624;-;68
244601001;3;1;1;1;1;0;80;3;74;0;20;0;0;12;0;0;0;2;6;1;0;63;9;13;1;0;0;14;;46;Столична;България;1;-;гр.София;68134;-;716
244601002;1;1;0;0;1;0;100;0;147;0;12;1;1;10;0;1;2;3;6;1;1;47;11;12;3;0;0;18;;46;Столична;България;2;-;гр.София;68134;-;751
244601003;3;1;0;0;1;0;126;4;121;1;8;3;1;12;2;0;2;1;8;0;0;31;6;16;1;0;0;8;;46;Столична;България;3;-;гр.София;68134;-;732
244601004;6;2;1;1;3;1;132;0;126;0;15;1;1;9;2;0;6;10;7;2;0;46;9;10;3;0;0;10;;46;Столична;България;4;-;гр.София;68134;-;761
244601005;11;0;1;0;0;1;170;1;147;2;20;0;2;9;1;0;2;3;10;2;0;41;6;15;1;0;0;15;;46;Столична;България;5;-;гр.София;68134;-;847
244601006;5;1;4;1;1;0;119;3;123;0;13;0;6;11;2;0;1;1;4;1;1;51;3;26;1;0;0;13;;46;Столична;България;6;-;гр.София;68134;-;737
244601007;3;1;4;0;3;0;137;1;130;0;10;1;4;10;2;0;2;2;9;1;0;44;5;17;1;0;0;15;;46;Столична;България;7;-;гр.София;68134;-;819
244601008;4;0;0;2;2;0;117;0;119;0;11;2;3;13;0;1;0;2;3;2;2;42;3;14;0;0;0;7;;46;Столична;България;8;-;гр.София;68134;-;692
244601009;7;1;0;0;1;0;179;1;147;0;14;0;7;7;0;0;5;2;10;1;1;58;7;7;1;0;0;10;;46;Столична;България;9;-;гр.София;68134;-;890
244601010;3;0;1;0;0;1;146;1;145;1;8;0;4;10;0;0;2;2;5;3;2;41;6;17;1;0;0;15;;46;Столична;България;10;-;гр.София;68134;-;834
244601011;6;0;0;1;0;0;158;1;99;0;23;1;5;14;2;0;0;3;5;0;0;72;3;19;0;0;0;10;;46;Столична;България;11;-;гр.София;68134;-;844
244601012;4;3;0;0;0;0;138;0;143;1;16;3;5;13;0;0;5;2;3;0;1;44;4;23;1;0;0;21;;46;Столична;България;12;-;гр.София;68134;-;814
244601013;9;1;1;1;0;1;143;2;118;1;15;0;4;18;1;0;1;24;13;0;0;55;12;13;2;0;0;15;;46;Столична;България;13;-;гр.София;68134;-;873
