sid,yes,no,invalid,region,municipality,municipality_name,admin_reg,station,region_name,place,ekatte,address,eligible_voters
212000045,57,42,3,21,20,Сливен,00,045,СЛИВЕН,гр.Сливен,67338.0,-,652
212000046,47,45,0,21,20,Сливен,00,046,СЛИВЕН,гр.Сливен,67338.0,-,506
212000047,63,47,1,21,20,Сливен,00,047,СЛИВЕН,гр.Сливен,67338.0,-,768
212000048,46,40,0,21,20,Сливен,00,048,СЛИВЕН,гр.Сливен,67338.0,-,640
212000049,54,30,3,21,20,Сливен,00,049,СЛИВЕН,гр.Сливен,67338.0,-,707
212000050,39,40,0,21,20,Сливен,00,050,СЛИВЕН,гр.Сливен,67338.0,-,796
212000051,60,38,3,21,20,Сливен,00,051,СЛИВЕН,гр.Сливен,67338.0,-,675
212000052,40,29,1,21,20,Сливен,00,052,СЛИВЕН,гр.Сливен,67338.0,-,512
212000053,98,79,1,21,20,Сливен,00,053,СЛИВЕН,гр.Сливен,67338.0,-,778
212000054,58,40,4,21,20,Сливен,00,054,СЛИВЕН,гр.Сливен,67338.0,-,530
212000055,57,41,0,21,20,Сливен,00,055,СЛИВЕН,гр.Сливен,67338.0,-,683
212000056,53,30,0,21,20,Сливен,00,056,СЛИВЕН,гр.Сливен,67338.0,-,701
212000057,75,49,2,21,20,Сливен,00,057,СЛИВЕН,гр.Сливен,67338.0,-,990
212000058,86,63,2,21,20,Сливен,00,058,СЛИВЕН,гр.Сливен,67338.0,-,735
212000059,91,54,0,21,20,Сливен,00,059,СЛИВЕН,гр.Сливен,67338.0,-,862
212000060,61,53,2,21,20,Сливен,00,060,СЛИВЕН,гр.Сливен,67338.0,-,751
212000061,62,45,0,21,20,Сливен,00,061,СЛИВЕН,гр.Сливен,67338.0,-,739
212000062,104,66,0,21,20,Сливен,00,062,СЛИВЕН,гр.Сливен,67338.0,-,794
212000063,92,56,5,21,20,Сливен,00,063,СЛИВЕН,гр.Сливен,67338.0,-,922
212000064,92,47,0,21,20,Сливен,00,064,СЛИВЕН,гр.Сливен,67338.0,-,842
212000065,44,44,3,21,20,Сливен,00,065,СЛИВЕН,гр.Сливен,67338.0,-,622
212000066,66,55,0,21,20,Сливен,00,066,СЛИВЕН,гр.Сливен,67338.0,-,817
212000067,55,47,2,21,20,Сливен,00,067,СЛИВЕН,гр.Сливен,67338.0,-,675
212000068,70,52,0,21,20,Сливен,00,068,СЛИВЕН,гр.Сливен,67338.0,-,872
212000069,78,45,2,21,20,Сливен,00,069,СЛИВЕН,гр.Сливен,67338.0,-,758
212000070,42,33,2,21,20,Сливен,00,070,СЛИВЕН,гр.Сливен,67338.0,-,792
212000071,69,43,1,21,20,Сливен,00,071,СЛИВЕН,гр.Сливен,67338.0,-,759
212000072,85,53,0,21,20,Сливен,00,072,СЛИВЕН,гр.Сливен,67338.0,-,713
212000073,93,25,1,21,20,Сливен,00,073,СЛИВЕН,гр.Сливен,67338.0,-,622
212000074,63,29,0,21,20,Сливен,00,074,СЛИВЕН,гр.Сливен,67338.0,-,531
212000075,54,35,0,21,20,Сливен,00,075,СЛИВЕН,гр.Сливен,67338.0,-,674
212000076,52,42,0,21,20,Сливен,00,076,СЛИВЕН,гр.Сливен,67338.0,-,859
212000077,92,70,1,21,20,Сливен,00,077,СЛИВЕН,гр.Сливен,67338.0,-,863
212000078,71,41,0,21,20,Сливен,00,078,СЛИВЕН,гр.Сливен,67338.0,-,776
212000079,68,62,1,21,20,Сливен,00,079,СЛИВЕН,гр.Сливен,67338.0,-,782
212000080,46,34,1,21,20,Сливен,00,080,СЛИВЕН,гр.Сливен,67338.0,-,660
212000081,87,40,0,21,20,Сливен,00,081,СЛИВЕН,гр.Сливен,67338.0,-,646
212000082,76,34,2,21,20,Сливен,00,082,СЛИВЕН,гр.Сливен,67338.0,-,653
212000083,75,28,0,21,20,Сливен,00,083,СЛИВЕН,гр.Сливен,67338.0,-,531
212000084,66,55,1,21,20,Сливен,00,084,СЛИВЕН,гр.Сливен,67338.0,-,638
212000085,82,48,0,21,20,Сливен,00,085,СЛИВЕН,гр.Сливен,67338.0,-,930
212000086,44,24,0,21,20,Сливен,00,086,СЛИВЕН,гр.Сливен,67338.0,-,622
212000087,71,50,2,21,20,Сливен,00,087,СЛИВЕН,гр.Сливен,67338.0,-,795
212000088,78,56,1,21,20,Сливен,00,088,СЛИВЕН,гр.Сливен,67338.0,-,857
212000089,41,33,2,21,20,Сливен,00,089,СЛИВЕН,гр.Сливен,67338.0,-,828
212000090,66,64,0,21,20,Сливен,00,090,СЛИВЕН,гр.Сливен,67338.0,-,830
212000091,64,43,0,21,20,Сливен,00,091,СЛИВЕН,гр.Сливен,67338.0,-,751
212000092,83,41,0,21,20,Сливен,00,092,СЛИВЕН,гр.Сливен,67338.0,-,809
212000093,52,49,1,21,20,Сливен,00,093,СЛИВЕН,гр.Сливен,67338.0,-,590
212000094,38,42,0,21,20,Сливен,00,094,СЛИВЕН,гр.Сливен,67338.0,-,446
212000095,86,38,2,21,20,Сливен,00,095,СЛИВЕН,гр.Сливен,67338.0,-,590
212000096,88,36,1,21,20,Сливен,00,096,СЛИВЕН,гр.Сливен,67338.0,-,544
212000097,77,67,1,21,20,Сливен,00,097,СЛИВЕН,гр.Сливен,67338.0,-,636
212000098,53,27,1,21,20,Сливен,00,098,СЛИВЕН,гр.Сливен,67338.0,-,477
212000099,88,50,0,21,20,Сливен,00,099,СЛИВЕН,гр.Сливен,67338.0,-,701
212000100,116,54,1,21,20,Сливен,00,100,СЛИВЕН,гр.Сливен,67338.0,-,739
212000101,114,55,2,21,20,Сливен,00,101,СЛИВЕН,гр.Сливен,67338.0,-,828
212000102,91,39,2,21,20,Сливен,00,102,СЛИВЕН,гр.Сливен,67338.0,-,791
212000103,92,47,0,21,20,Сливен,00,103,СЛИВЕН,гр.Сливен,67338.0,-,767
212000104,55,31,3,21,20,Сливен,00,104,СЛИВЕН,гр.Сливен,67338.0,-,532
212000105,57,53,2,21,20,Сливен,00,105,СЛИВЕН,гр.Сливен,67338.0,-,564
212000106,46,42,1,21,20,Сливен,00,106,СЛИВЕН,гр.Сливен,67338.0,-,450
212000107,90,40,3,21,20,Сливен,00,107,СЛИВЕН,гр.Сливен,67338.0,-,554
212000108,112,56,0,21,20,Сливен,00,108,СЛИВЕН,гр.Сливен,67338.0,-,942
212000109,80,31,3,21,20,Сливен,00,109,СЛИВЕН,гр.Сливен,67338.0,-,679
212000110,93,59,0,21,20,Сливен,00,110,СЛИВЕН,гр.Сливен,67338.0,-,764
212000111,58,27,2,21,20,Сливен,00,111,СЛИВЕН,гр.Сливен,67338.0,-,626
212000112,59,47,1,21,20,Сливен,00,112,СЛИВЕН,гр.Сливен,67338.0,-,679
212000113,90,0,4,21,20,Сливен,00,113,СЛИВЕН,гр.Сливен,67338.0,-,927
212000114,77,6,1,21,20,Сливен,00,114,СЛИВЕН,гр.Сливен,67338.0,-,906
212000115,53,5,4,21,20,Сливен,00,115,СЛИВЕН,гр.Сливен,67338.0,-,861
212000116,107,10,3,21,20,Сливен,00,116,СЛИВЕН,гр.Сливен,67338.0,-,938
212000117,81,8,3,21,20,Сливен,00,117,СЛИВЕН,гр.Сливен,67338.0,-,928
212000118,86,3,16,21,20,Сливен,00,118,СЛИВЕН,гр.Сливен,67338.0,-,852
212000119,90,6,3,21,20,Сливен,00,119,СЛИВЕН,гр.Сливен,67338.0,-,949
212000120,72,3,5,21,20,Сливен,00,120,СЛИВЕН,гр.Сливен,67338.0,-,909
212000121,48,37,1,21,20,Сливен,00,121,СЛИВЕН,гр.Сливен,67338.0,-,663
212000122,39,65,0,21,20,Сливен,00,122,СЛИВЕН,гр.Сливен,67338.0,-,893
212000123,30,18,1,21,20,Сливен,00,123,СЛИВЕН,гр.Сливен,67338.0,-,881
212000124,32,30,0,21,20,Сливен,00,124,СЛИВЕН,гр.Сливен,67338.0,-,758
212000125,84,56,1,21,20,Сливен,00,125,СЛИВЕН,гр.Сливен,67338.0,-,886
212000126,43,35,2,21,20,Сливен,00,126,СЛИВЕН,гр.Сливен,67338.0,-,520
212000127,55,30,2,21,20,Сливен,00,127,СЛИВЕН,с.Сотиря,68117.0,-,585
212000128,8,7,2,21,20,Сливен,00,128,СЛИВЕН,с.Сотиря,68117.0,-,742
212000129,14,17,0,21,20,Сливен,00,129,СЛИВЕН,с.Ичера,32915.0,-,134
212000130,10,9,1,21,20,Сливен,00,130,СЛИВЕН,с.Раково,62061.0,-,47
212000131,54,5,0,21,20,Сливен,00,131,СЛИВЕН,с.Стара река,68864.0,-,437
212000132,7,5,0,21,20,Сливен,00,132,СЛИВЕН,с.Изгрев,32545.0,-,101
212000133,19,15,2,21,20,Сливен,00,133,СЛИВЕН,с.Божевци,4947.0,-,210
212000134,12,5,0,21,20,Сливен,00,134,СЛИВЕН,с.Средорек,68549.0,-,139
212000135,13,4,2,21,20,Сливен,00,135,СЛИВЕН,с.Зайчари,30257.0,-,29
212000136,61,12,6,21,20,Сливен,00,136,СЛИВЕН,с.Градско,17600.0,-,560
212000137,79,19,8,21,20,Сливен,00,137,СЛИВЕН,с.Новачево,51929.0,-,942
212000138,14,0,0,21,20,Сливен,00,138,СЛИВЕН,с.Въглен,12414.0,-,85
212000139,107,18,1,21,20,Сливен,00,139,СЛИВЕН,с.Бяла,7613.0,-,545
212000140,73,22,3,21,20,Сливен,00,140,СЛИВЕН,с.Бяла,7613.0,-,606
212000141,139,32,3,21,20,Сливен,00,141,СЛИВЕН,с.Чинтулово,81387.0,-,878
212000142,37,30,2,21,20,Сливен,00,142,СЛИВЕН,с.Малко Чочовени,46694.0,-,268
212000143,25,23,4,21,20,Сливен,00,143,СЛИВЕН,с.Голямо Чочовени,15936.0,-,161
212000144,37,24,4,21,20,Сливен,00,144,СЛИВЕН,с.Гавраилово,14275.0,-,444
212000145,32,10,1,21,20,Сливен,00,145,СЛИВЕН,с.Гавраилово,14275.0,-,519
212000146,55,10,0,21,20,Сливен,00,146,СЛИВЕН,с.Селиминово,66041.0,-,681
212000147,62,28,1,21,20,Сливен,00,147,СЛИВЕН,с.Селиминово,66041.0,-,422
212000148,18,10,3,21,20,Сливен,00,148,СЛИВЕН,с.Бинкос,4114.0,-,117
212000149,80,8,6,21,20,Сливен,00,149,СЛИВЕН,с.Струпец,69986.0,-,198
212000150,63,22,1,21,20,Сливен,00,150,СЛИВЕН,с.Старо село,69081.0,-,186
212000151,105,43,9,21,20,Сливен,00,151,СЛИВЕН,с.Злати войвода,30990.0,-,947
212000152,112,67,2,21,20,Сливен,00,152,СЛИВЕН,с.Ковачите,37530.0,-,738
212000153,46,38,0,21,20,Сливен,00,153,СЛИВЕН,с.Мечкарево,47980.0,-,469
212000154,26,32,0,21,20,Сливен,00,154,СЛИВЕН,с.Панаретовци,55333.0,-,275
212000155,55,14,2,21,20,Сливен,00,155,СЛИВЕН,с.Николаево,51634.0,-,268
212000156,108,17,0,21,20,Сливен,00,156,СЛИВЕН,с.Младово,48708.0,-,462
212000157,48,9,2,21,20,Сливен,00,157,СЛИВЕН,с.Биково,4039.0,-,200
212000158,11,13,0,21,20,Сливен,00,158,СЛИВЕН,с.Бозаджии,5092.0,-,57
212000159,50,23,2,21,20,Сливен,00,159,СЛИВЕН,с.Скобелево,66812.0,-,323
212000160,81,27,1,21,20,Сливен,00,160,СЛИВЕН,гр.Кермен,36779.0,-,590
212000161,32,29,0,21,20,Сливен,00,161,СЛИВЕН,гр.Кермен,36779.0,-,453
212000162,61,19,1,21,20,Сливен,00,162,СЛИВЕН,гр.Кермен,36779.0,-,496
212000163,54,29,2,21,20,Сливен,00,163,СЛИВЕН,с.Чокоба,81534.0,-,358
212000164,35,36,12,21,20,Сливен,00,164,СЛИВЕН,с.Глуфишево,15206.0,-,486
212000165,82,22,3,21,20,Сливен,00,165,СЛИВЕН,с.Самуилово,65303.0,-,1008
212000166,77,49,1,21,20,Сливен,00,166,СЛИВЕН,с.Самуилово,65303.0,-,662
212000167,64,65,1,21,20,Сливен,00,167,СЛИВЕН,с.Гергевец,14800.0,-,590
212000168,98,12,1,21,20,Сливен,00,168,СЛИВЕН,с.Крушаре,40083.0,-,842
212000169,77,34,0,21,20,Сливен,00,169,СЛИВЕН,с.Крушаре,40083.0,-,727
212000170,52,30,0,21,20,Сливен,00,170,СЛИВЕН,с.Камен,35660.0,-,958
212000171,34,13,0,21,20,Сливен,00,171,СЛИВЕН,с.Желю войвода,29194.0,-,571
212000172,63,9,2,21,20,Сливен,00,172,СЛИВЕН,с.Желю войвода,29194.0,-,632
212000173,50,42,0,21,20,Сливен,00,173,СЛИВЕН,с.Желю войвода,29194.0,-,738
212000174,62,22,2,21,20,Сливен,00,174,СЛИВЕН,с.Тополчане,72816.0,-,845
212000175,99,9,6,21,20,Сливен,00,175,СЛИВЕН,с.Тополчане,72816.0,-,681
212000176,55,36,1,21,20,Сливен,00,176,СЛИВЕН,с.Тополчане,72816.0,-,569
212000177,61,57,9,21,20,Сливен,00,177,СЛИВЕН,с.Калояново,35537.0,-,464
212000178,33,20,0,21,20,Сливен,00,178,СЛИВЕН,с.Глушник,15237.0,-,263
212000179,81,56,0,21,20,Сливен,00,179,СЛИВЕН,с.Блатец,4337.0,-,623
212000180,52,21,1,21,20,Сливен,00,180,СЛИВЕН,с.Драгоданово,23337.0,-,425
212000181,84,19,0,21,20,Сливен,00,181,СЛИВЕН,с.Трапоклово,73016.0,-,294
212000182,22,17,3,21,20,Сливен,00,182,СЛИВЕН,с.Горно Александрово,16688.0,-,490
212000183,19,29,15,21,20,Сливен,00,183,СЛИВЕН,гр.Сливен,67338.0,-,63
212000184,20,12,0,21,20,Сливен,00,184,СЛИВЕН,гр.Сливен,67338.0,-,63
212000185,8,15,2,21,20,Сливен,00,185,СЛИВЕН,гр.Сливен,67338.0,-,32
212000186,22,14,0,21,20,Сливен,00,186,СЛИВЕН,гр.Сливен,67338.0,-,53
212400001,85,36,5,21,24,Твърдица,00,001,СЛИВЕН,гр.Твърдица,72165.0,-,599
212400002,88,39,2,21,24,Твърдица,00,002,СЛИВЕН,гр.Твърдица,72165.0,-,846
212400003,92,38,4,21,24,Твърдица,00,003,СЛИВЕН,гр.Твърдица,72165.0,-,681
212400004,119,35,2,21,24,Твърдица,00,004,СЛИВЕН,гр.Твърдица,72165.0,-,811
212400005,29,0,5,21,24,Твърдица,00,005,СЛИВЕН,гр.Твърдица,72165.0,-,700
212400006,29,3,6,21,24,Твърдица,00,006,СЛИВЕН,гр.Твърдица,72165.0,-,567
212400007,124,49,8,21,24,Твърдица,00,007,СЛИВЕН,гр.Твърдица,72165.0,-,721
212400008,89,21,12,21,24,Твърдица,00,008,СЛИВЕН,с.Оризари,53847.0,-,494
212400009,71,43,9,21,24,Твърдица,00,009,СЛИВЕН,с.Сборище,65499.0,-,726
212400010,44,12,3,21,24,Твърдица,00,010,СЛИВЕН,с.Сборище,65499.0,-,753
212400011,96,29,5,21,24,Твърдица,00,011,СЛИВЕН,гр.Шивачево,15944.0,-,918
212400012,9,6,0,21,24,Твърдица,00,012,СЛИВЕН,гр.Шивачево,15944.0,-,547
212400013,42,14,0,21,24,Твърдица,00,013,СЛИВЕН,гр.Шивачево,15944.0,-,675
212400014,60,28,3,21,24,Твърдица,00,014,СЛИВЕН,гр.Шивачево,15944.0,-,952
212400015,52,6,1,21,24,Твърдица,00,015,СЛИВЕН,с.Червенаково,80474.0,-,168
212400016,16,11,3,21,24,Твърдица,00,016,СЛИВЕН,с.Близнец,4443.0,-,50
212400017,9,5,0,21,24,Твърдица,00,017,СЛИВЕН,с.Сърцево,70679.0,-,20
212400018,37,13,2,21,24,Твърдица,00,018,СЛИВЕН,с.Боров дол,5551.0,-,492
212400019,21,6,1,21,24,Твърдица,00,019,СЛИВЕН,с.Жълт бряг,29533.0,-,418
212400020,74,11,8,21,24,Твърдица,00,020,СЛИВЕН,с.Бяла паланка,7644.0,-,978
220200001,133,18,1,22,02,Баните,00,001,СМОЛЯН,с.Баните,44402.0,-,641
220200002,25,3,1,22,02,Баните,00,002,СМОЛЯН,с.Баните,44402.0,-,357
220200003,98,25,0,22,02,Баните,00,003,СМОЛЯН,с.Оряховец,54002.0,-,591
220200004,65,6,0,22,02,Баните,00,004,СМОЛЯН,с.Вишнево,11377.0,-,309
220200005,46,18,4,22,02,Баните,00,005,СМОЛЯН,с.Гълъбово,850.0,-,493
220200006,8,1,0,22,02,Баните,00,006,СМОЛЯН,с.Треве,72922.0,-,37
220200007,4,2,0,22,02,Баните,00,007,СМОЛЯН,с.Сливка,67355.0,-,27
220200008,45,12,3,22,02,Баните,00,008,СМОЛЯН,с.Малка Арда,46406.0,-,221
220200009,8,2,7,22,02,Баните,00,009,СМОЛЯН,с.Кръстатица,40326.0,-,64
220200010,48,10,0,22,02,Баните,00,010,СМОЛЯН,с.Давидково,20033.0,-,268
220200011,72,21,2,22,02,Баните,00,011,СМОЛЯН,с.Давидково,20033.0,-,381
220200012,64,33,4,22,02,Баните,00,012,СМОЛЯН,с.Стърница,70158.0,-,319
220200013,12,0,0,22,02,Баните,00,013,СМОЛЯН,с.Босилково,5737.0,-,49
220200014,46,6,0,22,02,Баните,00,014,СМОЛЯН,с.Дрянка,23875.0,-,246
220200015,50,27,2,22,02,Баните,00,015,СМОЛЯН,с.Загражден,30209.0,-,373
220200016,29,7,0,22,02,Баните,00,016,СМОЛЯН,с.Глогино,15117.0,-,82
220200017,23,10,0,22,02,Баните,00,017,СМОЛЯН,с.Вълчан дол,12526.0,-,120
220200018,8,0,0,22,02,Баните,00,018,СМОЛЯН,с.Дебеляново,20290.0,-,21
220200019,39,18,0,22,02,Баните,00,019,СМОЛЯН,с.Баните,44402.0,-,176
220500001,120,15,0,22,05,Борино,00,001,СМОЛЯН,с.Борино,5462.0,-,860
220500002,157,15,0,22,05,Борино,00,002,СМОЛЯН,с.Борино,5462.0,-,782
220500003,157,17,10,22,05,Борино,00,003,СМОЛЯН,с.Борино,5462.0,-,894
220500004,16,14,1,22,05,Борино,00,004,СМОЛЯН,с.Чала,80159.0,-,163
220500005,109,23,7,22,05,Борино,00,005,СМОЛЯН,с.Ягодина,87223.0,-,467
220500006,81,21,0,22,05,Борино,00,006,СМОЛЯН,с.Буйново,6879.0,-,353
220500007,29,9,0,22,05,Борино,00,007,СМОЛЯН,с.Кожаре,37592.0,-,96
220900001,162,31,0,22,09,Девин,00,001,СМОЛЯН,гр.Девин,20465.0,-,709
220900002,98,35,3,22,09,Девин,00,002,СМОЛЯН,гр.Девин,20465.0,-,728
220900003,95,31,2,22,09,Девин,00,003,СМОЛЯН,гр.Девин,20465.0,-,632
220900004,137,33,1,22,09,Девин,00,004,СМОЛЯН,гр.Девин,20465.0,-,877
220900005,80,39,2,22,09,Девин,00,005,СМОЛЯН,гр.Девин,20465.0,-,544
220900006,83,42,2,22,09,Девин,00,006,СМОЛЯН,гр.Девин,20465.0,-,558
220900007,104,54,0,22,09,Девин,00,007,СМОЛЯН,гр.Девин,20465.0,-,1041
220900008,72,14,0,22,09,Девин,00,008,СМОЛЯН,гр.Девин,20465.0,-,603
220900009,56,23,9,22,09,Девин,00,009,СМОЛЯН,гр.Девин,20465.0,-,671
220900010,55,27,2,22,09,Девин,00,010,СМОЛЯН,с.Беден,3112.0,-,415
220900011,31,29,0,22,09,Девин,00,011,СМОЛЯН,с.Брезе,6269.0,-,486
220900012,89,19,2,22,09,Девин,00,012,СМОЛЯН,с.Грохотно,17957.0,-,844
