sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,region_name,municipality_name,place,ekatte,address,eligible_voters
254619066,2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,19,066,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, 97 СУ  Братя Миладинови , ул. 504  №1, жк. Люлин V",663
254619078,-1,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,19,078,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, 27 СУ  Акад. Георги Караславов , ул.  Никола Попов  №4, жк. Люлин VI",641
254619112,0,0,0,1,0,-3,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,19,112,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, 40 СУ  Луи Пастьор ,  ул.  Иван Бойчев (Кореняк)  №17, жк. Люлин IX",645
254619129,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,19,129,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, 37 СУ  Райна Княгиня , бул.  Луи Пастьор  №1, жк. Люлин X",844
254619130,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,19,130,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, 37 СУ  Райна Княгиня , бул.  Луи Пастьор  №1, жк. Люлин X",829
254620024,0,0,0,0,1,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,20,024,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, Връбница 1, 74 СОУ  Гоце Делчев   ет. 1, крило Г",773
254620030,-8,0,0,0,-1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,20,030,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, Връбница 1, 74 СОУ  Гоце Делчев   ет. 2, крило Г",779
254620032,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,20,032,25. СОФИЯ 25 МИР,Столична,гр.София,68134,"ГР.СОФИЯ, Връбница 1, 74 СОУ  Гоце Делчев   ет. 2, крило Г",622
254624005,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,24,005,25. СОФИЯ 25 МИР,Столична,гр.Банкя,2659,"ГР.БАНКЯ, ул.  Княз Борис I   № 7, Национален център за ПКПС",972
254624013,1,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,46,24,013,25. СОФИЯ 25 МИР,Столична,гр.Банкя,2659,"ГР.БАНКЯ, кв. Изгрев, ул.  София  №63-65, магазин",810
260600004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,06,00,004,26. СОФИЯ област,Божурище,гр.Божурище,5027,"ГР.БОЖУРИЩЕ, СУ Летец Хр.Топракчиев  - нов квартал, ул. Здравец  №5",799
260600010,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,06,00,010,26. СОФИЯ област,Божурище,с.Гурмазово,18174,"С.ГУРМАЗОВО, Читалището, ул.  Младен Панов  №12",350
260700011,2,0,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,07,00,011,26. СОФИЯ област,Ботевград,гр.Ботевград,5815,"ГР.БОТЕВГРАД, ОУ Васил Левски , начален курс - стая 104, ул. Княз Ал.Батемберг  №14",827
260700039,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,07,00,039,26. СОФИЯ област,Ботевград,с.Краево,39267,"С.КРАЕВО, Кметството ул.  Славополска  № 1",90
261600003,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,16,00,003,26. СОФИЯ област,Драгоман,гр.Драгоман,23409,"ГР.ДРАГОМАН, СУ  Христо Ботев , ул. Кирил и Методий  №12",511
261800004,0,1,0,2,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,18,00,004,26. СОФИЯ област,Етрополе,гр.Етрополе,27632,"ГР.ЕТРОПОЛЕ, СУ  ХРИСТО ЯСЕНОВ  - /начален етап, I етаж, 1 стая/",686
261800007,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,18,00,007,26. СОФИЯ област,Етрополе,гр.Етрополе,27632,"ГР.ЕТРОПОЛЕ, СПОРТНА ЗАЛА  СТОЯН НИКОЛОВ ",732
261800016,-1,0,0,-2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,18,00,016,26. СОФИЯ област,Етрополе,с.Бойковец,5147,"С.БОЙКОВЕЦ, салона в читалището",85
261800019,0,0,0,-1,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,18,00,019,26. СОФИЯ област,Етрополе,с.Лъга,44389,"С.ЛЪГА, Пенсионерски клуб",165
262000016,-1,0,-1,-1,-2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,20,00,016,26. СОФИЯ област,Ихтиман,с.Полянци,57443,"С.ПОЛЯНЦИ, УЧИЛИЩЕТО",93
262000017,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,20,00,017,26. СОФИЯ област,Ихтиман,с.Венковец,10656,"С.ВЕНКОВЕЦ, КМЕТСТВОТО",22
262000020,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,20,00,020,26. СОФИЯ област,Ихтиман,с.Веринско,10690,"С.ВЕРИНСКО, КЛУБ пенсионер",208
262000030,-2,0,0,1,0,0,0,1,-2,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,20,00,030,26. СОФИЯ област,Ихтиман,гр.Ихтиман,32901,"ГР.ИХТИМАН, ОУ  Св. Св. КИРИЛ И МЕТОДИЙ ",1025
262500009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,25,00,009,26. СОФИЯ област,Костенец,гр.Костенец,38902,"ГР.КОСТЕНЕЦ, Общинско помещение ж.к. Олимпиада  бл.11, вх.Б, ет.1",658
263900006,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,006,26. СОФИЯ област,Самоков,гр.Самоков,65231,"ГР.САМОКОВ, ОУ Митрополит Авкс. Велешки , ул. Македония  №25",573
263900019,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,019,26. СОФИЯ област,Самоков,гр.Самоков,65231,"ГР.САМОКОВ, Център за обществена подкрепа-Самоков, ул. Бузлуджа  №2",495
263900031,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,031,26. СОФИЯ област,Самоков,гр.Самоков,65231,"ГР.САМОКОВ, СОУ Отец Паисий ,ул. Булаир №2",719
263900037,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,037,26. СОФИЯ област,Самоков,с.Шипочане,83243,"С.ШИПОЧАНЕ, Комбинирана сграда",87
263900041,2,-1,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,041,26. СОФИЯ област,Самоков,с.Долни Окол,22469,"С.ДОЛНИ ОКОЛ, Комбинирана сграда",99
263900046,0,0,-2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,046,26. СОФИЯ област,Самоков,с.Поповяне,57697,"С.ПОПОВЯНЕ, Здравна служба",171
263900055,2,-1,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,055,26. СОФИЯ област,Самоков,с.Говедарци,15285,"С.ГОВЕДАРЦИ, Клуб на пенсионера - център",524
263900061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,061,26. СОФИЯ област,Самоков,с.Радуил,61604,"С.РАДУИЛ, Горски дом",342
263900064,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,39,00,064,26. СОФИЯ област,Самоков,гр.Самоков,65231,"ГР.САМОКОВ, Дом за стари хора, ул. Верила  №1",40
264300005,2,0,0,-1,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,43,00,005,26. СОФИЯ област,Своге,гр.Своге,65869,"ГР.СВОГЕ, СУ ИВАН ВАЗОВ ,ул. Звънче №2",719
264300007,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,43,00,007,26. СОФИЯ област,Своге,гр.Своге,65869,"ГР.СВОГЕ, НУ Д-Р ПЕТЪР БЕРОН ,ул. Циолковский №2",886
264300027,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,43,00,027,26. СОФИЯ област,Своге,с.Искрец,32843,"С.ИСКРЕЦ, ОУ СВЕТИ ИВАН РИЛСКИ ,ул. Христо Ботев №9",718
264300040,1,0,0,0,-2,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,43,00,040,26. СОФИЯ област,Своге,с.Томпсън,72655,"С.ТОМПСЪН, С.ТОМПСЪН-КЛУБА В КМЕТСТВОТО",643
264500005,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,45,00,005,26. СОФИЯ област,Сливница,гр.Сливница,67372,"ГР.СЛИВНИЦА, ПГТ Н.Й.ВАПЦАРОВ , ул. Кирил и Методий №4",553
265400002,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,54,00,002,26. СОФИЯ област,Антон,с.Антон,504,"С.АНТОН, ОУ Св.Св.Кирил и Методий   - I етаж, ул.  България  №47",534
265600006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,56,00,006,26. СОФИЯ област,Мирково,с.Бенковски,3842,"С.БЕНКОВСКИ, КЛУБА НА КМЕТСТВОТО",81
265900005,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,59,00,005,26. СОФИЯ област,Долна баня,гр.Долна баня,22006,"ГР.ДОЛНА БАНЯ, Читалище  РИЛА-1898 ,залата до централния вход, ул. Търговска  № 95",548
265900006,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,59,00,006,26. СОФИЯ област,Долна баня,гр.Долна баня,22006,"ГР.ДОЛНА БАНЯ, ритуална зала в читалище  РИЛА-1898 , ул. Търговска  № 95",689
265900007,-2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,26,59,00,007,26. СОФИЯ област,Долна баня,гр.Долна баня,22006,"ГР.ДОЛНА БАНЯ, ЦНСТ-1 Успение на Пресвета Богородица  ,местн.  Циганско меше  №1",71
270400012,1,0,0,4,0,0,1,0,0,9,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,04,00,012,27. СТАРА ЗАГОРА,Братя Даскалови,с.Гранит,17717,"С.ГРАНИТ, ул. 23-ти септември  №43, читалище",421
270400015,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,04,00,015,27. СТАРА ЗАГОРА,Братя Даскалови,с.Верен,10673,"С.ВЕРЕН, клуб на пенсионера",113
270400023,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,04,00,023,27. СТАРА ЗАГОРА,Братя Даскалови,с.Горно ново село,16852,"С.ГОРНО НОВО СЕЛО, читалище",137
270700004,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,07,00,004,27. СТАРА ЗАГОРА,Гълъбово,гр.Гълъбово,18280,"ГР.ГЪЛЪБОВО, Дом на културата  Енергетик , ул. Тунджа  №1",481
270700016,29,2,29,217,21,1,11,13,14,5,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0.0,0,1,0,0,0,27,07,00,016,27. СТАРА ЗАГОРА,Гълъбово,с.Обручище,53134,"С.ОБРУЧИЩЕ, Ритуална зала, ул. 9-ти септември  №16А",499
271200003,1,0,1,0,0,0,0,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,003,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ОУ  Никола Вапцаров - кв. Васил Левски ",708
271200004,2,0,0,0,2,0,0,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,004,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ОУ  Никола Вапцаров - кв. Васил Левски ",531
271200015,2,0,1,5,1,0,0,0,0,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,015,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, Детска градина №16  Роза   - ул. Есперанто  №4",660
271200018,0,1,1,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,018,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ППМГ  Никола Обрешков  - ул. Орешака  №2",645
271200019,3,0,1,0,0,0,-1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,019,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ПХГ  Св.Св.Кирил и Методий -ул Св.Св.Кирил и Методий  №1",950
271200022,2,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,022,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ППМГ  Никола Обрешков  - ул. Орешака  №2",760
271200025,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,025,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, Професион. гимн.  Иван Хаджиенов  - ул. Цар Борис I  №2",811
271200032,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,032,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, Детска градина №11  Слънце  - ул. Петьо Ганин  №41",823
271200039,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,039,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ОУ  Чудомир  - ул. Старозагорска  №26",690
271200053,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,053,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, ПГ по лека промишленост и туризъм- ул. Кайнарджа  №33",809
271200057,0,0,1,0,0,0,0,0,0,1,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,057,27. СТАРА ЗАГОРА,Казанлък,гр.Казанлък,35167,"ГР.КАЗАНЛЪК, Детска градина №11  Слънце  - ул. Петьо Ганин  №41",751
271200063,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,063,27. СТАРА ЗАГОРА,Казанлък,с.Голямо Дряново,15864,"С.ГОЛЯМО ДРЯНОВО, НЧ  Зора-1902 ",222
271200064,-4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,064,27. СТАРА ЗАГОРА,Казанлък,с.Ясеново,87641,"С.ЯСЕНОВО, Клуб в сградата на кметството",663
271200072,2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,072,27. СТАРА ЗАГОРА,Казанлък,с.Енина,27499,"С.ЕНИНА, кметството",919
271200080,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,12,00,080,27. СТАРА ЗАГОРА,Казанлък,с.Ръжена,63570,"С.РЪЖЕНА, ОбУ  Св. св. Кирил и Методий ",901
272200002,1,-4,0,0,0,0,0,0,0,0,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,22,00,002,27. СТАРА ЗАГОРА,Мъглиж,гр.Мъглиж,49494,"ГР.МЪГЛИЖ, ОУ Христо Ботев , ул.  Гео Милев  № 10",633
272400013,0,0,0,3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,24,00,013,27. СТАРА ЗАГОРА,Павел баня,с.Търничени,73688,"С.ТЪРНИЧЕНИ, ул. Кунчо Кунчев  №1 - читалище",804
272700003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,27,00,003,27. СТАРА ЗАГОРА,Раднево,гр.Раднево,61460,"ГР.РАДНЕВО, ІІ ОУ Св.Паисий Хилендарски , ул. Спортна №5",741
272700037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,27,00,037,27. СТАРА ЗАГОРА,Раднево,гр.Раднево,61460,"ГР.РАДНЕВО, * ДПБ  Д-р Г. Кисьов   , ул. Магда Петканова  №1",201
273100001,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,001,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, Автогара-изток, кв. Зора ",727
273100010,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,010,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, Детска ясла 3  Маргаритка , бул. Цар Симеон Велики №248",800
273100016,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,016,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, ПГКНМА проф. Минко Балкански , ул.  Стефан Сливков  № 7",929
273100023,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,023,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ   Иван Вазов ,  ул. Ген. Гурко   №102",762
273100031,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,031,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, НУ   Димитър Благоев , ул. Любен Каравелов   №70",696
273100047,2,0,1,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,047,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, Спортно училище  Тодор Каблешков , ул. Градинарска  №16",877
273100048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,048,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, ДГ №11  Загоре  / бивше  АПК  Загоре /",521
273100056,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,056,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, Превантивно-инф. център по зависимости,  ул. Цар Иван Шишман   №96",886
273100065,0,0,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,065,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, клуб на пенсионера,  ул. Хан  Аспарух   № 23",903
273100074,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,074,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ  Максим Горки , ул. Сава Силов  № 69,кл.стая 11",713
273100076,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,27,31,00,076,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, 2-ро  ОУ  Петко Славейков ,ул. Ген. Столетов  №111,кл.стая 6",921
273100079,0,0,1,1,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,079,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, Клуб  на  пенсионера,  ул.  Августа Траяна   №3",788
273100089,0,0,0,2,0,0,0,1,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,089,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, ДГ №24 Радост /до дет.млечна кухня/, ул. Ген.Столетов №1",1150
273100095,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,095,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, 6-то ОУ  Св. Никола , ул.  Ген. Гурко  №46а",923
273100099,1,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,099,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, ДГ №31  Слънце ,  ул. Св.  Отец Паисий  №2, физкултурен салон",794
273100115,39,7,37,3,17,0,10,11,7,4,3,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0.0,0,0,0,0,0,27,31,00,115,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, 13-то ОУ Св.П.Хилендарски -малък физк.салон,кв. Казански ",877
273100132,2,0,0,1,0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,132,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ   Христо  Смирненски , кв. Лозенец ",1126
273100133,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,133,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ   Христо  Смирненски , кв. Лозенец ",1092
273100134,11,0,0,14,0,0,0,0,0,0,-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,27,31,00,134,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ   Христо  Смирненски , кв. Лозенец ",1163
273100135,-2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,135,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, СУ   Христо  Смирненски , кв. Лозенец ",1148
273100136,0,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,31,00,136,27. СТАРА ЗАГОРА,Стара Загора,гр.Стара Загора,68850,"ГР.СТАРА ЗАГОРА, 12-то ОУ  Стефан Караджа , кв. Лозенец ,ул. Ком  №35",1132
