sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,МЕЧ,npn,invalid,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,ЕДИНЕНИЕ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,ОБЩЕСТВО ЗА НОВА БГ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,region,municipality,admin_reg,station,region_name,ekatte,place,address,municipality_name,eligible_voters
010200015,2.0,190.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,02,00,015,01. БЛАГОЕВГРАД,80649,с.Черешово,с. ЧЕРЕШОВО УЧИЛИЩЕ,Белица,200
010300011,43.0,27.0,31.0,31.0,6.0,9.0,5.0,1.0,9.0,1,6.0,4.0,6.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,011,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,595
010300012,55.0,24.0,32.0,14.0,10.0,15.0,9.0,3.0,6.0,1,1.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,012,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,578
010300013,53.0,17.0,31.0,30.0,14.0,8.0,2.0,3.0,6.0,4,5.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,013,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,562
010300014,59.0,11.0,50.0,27.0,10.0,17.0,9.0,0.0,3.0,2,4.0,5.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,014,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,539
010300015,51.0,23.0,25.0,19.0,19.0,11.0,6.0,0.0,5.0,1,1.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,015,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,475
010300101,68.0,29.0,35.0,27.0,12.0,6.0,3.0,0.0,5.0,1,0.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,03,00,101,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД V-то СУ  ГЕОРГИ ИЗМИРЛИЕВ , УЛ.  ХРИСТО ЧЕРНОПЕЕВ  №16",Благоевград,518
010300062,26.0,31.0,20.0,8.0,12.0,15.0,5.0,4.0,3.0,4,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,062,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,441
010300063,42.0,26.0,5.0,13.0,11.0,12.0,9.0,4.0,5.0,6,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,01,03,00,063,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,471
010300064,57.0,19.0,24.0,19.0,10.0,10.0,6.0,12.0,3.0,4,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,03,00,064,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,596
010300065,51.0,25.0,16.0,17.0,6.0,12.0,7.0,1.0,4.0,5,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,065,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,472
010300066,53.0,27.0,27.0,19.0,16.0,14.0,7.0,5.0,3.0,1,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,066,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,551
010300067,42.0,22.0,22.0,32.0,7.0,11.0,4.0,6.0,6.0,5,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,067,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,572
010300068,49.0,25.0,15.0,21.0,8.0,16.0,4.0,1.0,5.0,4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,068,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,535
010300069,46.0,46.0,23.0,20.0,5.0,12.0,9.0,6.0,6.0,0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,069,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,575
010300070,50.0,17.0,25.0,24.0,10.0,9.0,6.0,5.0,9.0,4,1.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01,03,00,070,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,613
010300109,45.0,20.0,16.0,11.0,6.0,12.0,8.0,5.0,3.0,3,0.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,109,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,482
010300110,38.0,27.0,26.0,23.0,5.0,13.0,3.0,6.0,7.0,5,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,110,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VI-то СУ  ИВАН ВАЗОВ , УЛ.  ЯНЕ САНДАНСКИ  №001",Благоевград,437
010300040,63.0,18.0,62.0,31.0,19.0,25.0,6.0,5.0,7.0,3,5.0,1.0,4.0,6.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,040,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,721
010300041,53.0,10.0,32.0,23.0,11.0,13.0,5.0,2.0,5.0,2,6.0,2.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,041,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,533
010300042,71.0,17.0,46.0,35.0,16.0,15.0,1.0,1.0,5.0,7,7.0,3.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,042,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,620
010300043,70.0,16.0,38.0,28.0,21.0,31.0,14.0,3.0,8.0,7,3.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,043,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,715
010300052,37.0,27.0,12.0,20.0,6.0,8.0,7.0,6.0,8.0,2,2.0,8.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,052,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,411
010300104,84.0,18.0,55.0,40.0,19.0,29.0,10.0,2.0,8.0,1,8.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,104,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,290
010300107,31.0,16.0,31.0,17.0,6.0,9.0,4.0,4.0,9.0,0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,01,03,00,107,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІ-мо СУ  КУЗМАН ШАПКАРЕВ , УЛ.  ИЛИНДЕН  №13",Благоевград,415
010300084,80.0,18.0,19.0,21.0,11.0,18.0,14.0,6.0,8.0,6,2.0,2.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,084,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,601
010300085,43.0,30.0,23.0,27.0,2.0,17.0,5.0,7.0,3.0,7,3.0,4.0,4.0,5.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,085,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,511
010300086,38.0,26.0,25.0,24.0,4.0,21.0,8.0,10.0,7.0,5,3.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,086,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,540
010300087,51.0,11.0,11.0,18.0,7.0,13.0,3.0,6.0,1.0,0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,087,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,499
010300088,58.0,34.0,14.0,23.0,9.0,14.0,2.0,4.0,6.0,5,5.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,088,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,592
010300089,58.0,20.0,10.0,18.0,11.0,8.0,7.0,1.0,2.0,4,4.0,4.0,15.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,089,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,566
010300090,35.0,41.0,9.0,15.0,6.0,12.0,10.0,0.0,4.0,5,2.0,6.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,090,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,529
010300091,53.0,32.0,10.0,17.0,5.0,12.0,2.0,3.0,2.0,3,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,03,00,091,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,454
010300092,49.0,67.0,20.0,27.0,10.0,11.0,2.0,4.0,3.0,9,5.0,5.0,7.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,092,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,606
010300093,59.0,34.0,15.0,32.0,14.0,20.0,7.0,14.0,7.0,3,2.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,01,03,00,093,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,644
010300094,32.0,43.0,29.0,25.0,8.0,12.0,4.0,1.0,3.0,4,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,01,03,00,094,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,514
010300114,41.0,43.0,16.0,22.0,3.0,14.0,12.0,6.0,5.0,3,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,114,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,509
010300115,70.0,40.0,18.0,36.0,8.0,14.0,7.0,5.0,11.0,4,5.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01,03,00,115,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД VІІІ-мо СУ  АРСЕНИЙ КОСТЕНЦЕВ , ЖК  ЕЛЕНОВО ",Благоевград,595
010300053,59.0,12.0,25.0,26.0,7.0,10.0,4.0,3.0,5.0,4,3.0,11.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,053,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,565
010300054,40.0,31.0,29.0,37.0,9.0,11.0,3.0,1.0,6.0,2,0.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01,03,00,054,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,583
010300055,43.0,9.0,16.0,13.0,12.0,8.0,5.0,8.0,8.0,3,3.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,055,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,524
010300056,57.0,18.0,17.0,26.0,11.0,15.0,3.0,4.0,2.0,3,2.0,3.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,056,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,573
010300057,70.0,24.0,19.0,26.0,5.0,17.0,9.0,1.0,6.0,10,3.0,3.0,6.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,03,00,057,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,616
010300058,66.0,30.0,20.0,22.0,4.0,12.0,7.0,6.0,6.0,3,4.0,4.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,058,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІV-то ОСН. У-ЩЕ  ДИМЧО ДЕБЕЛЯНОВ , УЛ.  ОСОГОВО  №9",Благоевград,605
010300019,37.0,16.0,24.0,10.0,6.0,5.0,8.0,0.0,3.0,2,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,019,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,528
010300020,70.0,13.0,48.0,23.0,9.0,18.0,5.0,1.0,1.0,0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,020,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,550
010300021,46.0,12.0,20.0,16.0,9.0,13.0,9.0,2.0,4.0,1,2.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01,03,00,021,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,384
010300022,52.0,12.0,25.0,27.0,13.0,10.0,5.0,3.0,8.0,2,3.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,022,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,488
010300023,71.0,19.0,41.0,23.0,7.0,14.0,9.0,2.0,8.0,3,6.0,7.0,5.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,023,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,618
010300024,67.0,16.0,44.0,25.0,18.0,12.0,10.0,1.0,2.0,3,3.0,1.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,024,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,519
010300025,54.0,11.0,37.0,25.0,16.0,13.0,11.0,1.0,5.0,3,3.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,025,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,589
010300026,70.0,23.0,57.0,34.0,9.0,20.0,9.0,1.0,7.0,3,2.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,026,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,715
010300102,61.0,13.0,39.0,18.0,6.0,10.0,6.0,1.0,5.0,2,9.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,03,00,102,01. БЛАГОЕВГРАД,4279,гр.Благоевград,"гр. БЛАГОЕВГРАД ІІ-ро ОСН. УЧИЛИЩЕ  ДИМИТЪР БЛАГОЕВ , УЛ.  МИТРОПОЛИТ БОРИС  №2",Благоевград,549
