sid,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,npn,invalid,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
212000082,26.0,9.0,14.0,24.0,10.0,11.0,3.0,4.0,2,4.0,11.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,082,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",518
212000083,19.0,5.0,13.0,33.0,18.0,8.0,16.0,3.0,1,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,20,00,083,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",426
212000084,30.0,1.0,3.0,11.0,9.0,9.0,11.0,5.0,2,12.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,21,20,00,084,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",499
212000085,38.0,3.0,26.0,18.0,16.0,19.0,19.0,9.0,4,4.0,2.0,1.0,8.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,20,00,085,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",896
212000086,22.0,2.0,11.0,20.0,9.0,8.0,11.0,2.0,1,3.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,086,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",556
212000087,28.0,1.0,16.0,40.0,9.0,6.0,10.0,3.0,3,5.0,3.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,087,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",673
212000088,31.0,2.0,18.0,25.0,13.0,14.0,5.0,2.0,3,4.0,9.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,088,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",733
212000089,19.0,1.0,22.0,24.0,3.0,19.0,6.0,3.0,0,6.0,9.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,089,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",706
212000090,34.0,3.0,19.0,33.0,9.0,16.0,12.0,7.0,2,2.0,11.0,0.0,3.0,2.0,7.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,090,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",764
212000091,38.0,2.0,16.0,22.0,11.0,11.0,12.0,1.0,2,4.0,5.0,0.0,8.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,091,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",596
212000092,61.0,1.0,25.0,32.0,13.0,8.0,11.0,5.0,0,9.0,4.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,092,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ЖК  Дружба , СУ  К. Константинов ",668
212000093,23.0,3.0,9.0,16.0,19.0,10.0,10.0,5.0,3,5.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,093,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",484
212000094,24.0,2.0,22.0,15.0,8.0,13.0,5.0,3.0,1,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,094,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",374
212000095,20.0,1.0,30.0,21.0,12.0,6.0,9.0,3.0,2,4.0,5.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,095,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",445
212000096,22.0,3.0,16.0,22.0,10.0,12.0,5.0,8.0,1,2.0,6.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,096,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",428
212000097,48.0,1.0,25.0,25.0,20.0,13.0,11.0,10.0,2,4.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,20,00,097,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Петко Д. Петков  №36, ОУ  Димитър Петров ",590
212000098,20.0,2.0,26.0,27.0,6.0,6.0,4.0,5.0,3,4.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,098,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Петко Д. Петков  №36, ОУ  Димитър Петров ",381
212000099,26.0,0.0,17.0,12.0,13.0,21.0,5.0,2.0,1,2.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,099,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",550
212000100,26.0,0.0,23.0,44.0,17.0,13.0,7.0,5.0,10,1.0,6.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,100,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",592
212000101,23.0,4.0,18.0,52.0,16.0,11.0,13.0,6.0,0,3.0,3.0,3.0,6.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,101,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",657
212000102,27.0,0.0,27.0,44.0,10.0,15.0,24.0,9.0,9,5.0,3.0,4.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,102,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН бул.  Бургаско шосе  №59, ТУ-София, ИПФ Сливен",662
212000103,24.0,0.0,16.0,24.0,10.0,13.0,11.0,7.0,3,3.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,103,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",595
212000104,13.0,2.0,7.0,15.0,13.0,8.0,2.0,2.0,1,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,20,00,104,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",383
212000105,24.0,1.0,15.0,17.0,6.0,6.0,3.0,1.0,2,4.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,105,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",430
212000106,23.0,0.0,5.0,18.0,8.0,9.0,1.0,3.0,2,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,106,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",360
212000107,24.0,1.0,15.0,20.0,8.0,12.0,4.0,5.0,2,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,107,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",401
212000108,32.0,4.0,15.0,34.0,23.0,8.0,12.0,8.0,6,6.0,7.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,20,00,108,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",732
212000109,40.0,0.0,23.0,25.0,8.0,14.0,5.0,7.0,1,4.0,7.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,20,00,109,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",543
212000110,40.0,0.0,26.0,31.0,11.0,10.0,4.0,1.0,5,7.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21,20,00,110,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",1135
212000111,20.0,1.0,20.0,12.0,11.0,11.0,2.0,4.0,2,3.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,20,00,111,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",480
212000112,27.0,3.0,7.0,26.0,7.0,6.0,5.0,4.0,4,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,20,00,112,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Дели Ради  №8, ОУ  Юрий Гагарин ",493
212000113,6.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,113,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",985
212000114,9.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,3,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,114,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",956
212000115,5.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,115,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",948
212000116,6.0,46.0,2.0,6.0,4.0,0.0,0.0,2.0,15,14.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21,20,00,116,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",1094
212000117,5.0,18.0,3.0,3.0,6.0,2.0,0.0,0.0,14,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,21,20,00,117,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",1111
212000118,2.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,5,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,118,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",1081
212000119,34.0,83.0,3.0,0.0,2.0,0.0,0.0,0.0,25,8.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,21,20,00,119,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",1381
212000120,24.0,35.0,2.0,1.0,1.0,2.0,0.0,0.0,88,6.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,20,00,120,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН ул.  Гоце Делчев  №1, ОУ  Братя Миладинови ",1361
212000121,33.0,0.0,19.0,23.0,9.0,1.0,6.0,3.0,3,3.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,121,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Речица , ул.  Й. Йовков  №27, ОУ  Св. Св. Кирил и Методий ",568
212000122,75.0,2.0,34.0,30.0,3.0,14.0,4.0,9.0,5,8.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,20,00,122,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Речица , ул.  Й. Йовков  №27, ОУ  Св. Св. Кирил и Методий ",772
212000123,20.0,4.0,16.0,6.0,1.0,2.0,3.0,0.0,5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,123,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Речица , ул.  Й. Йовков  №27, ОУ  Св. Св. Кирил и Методий ",894
212000124,52.0,1.0,15.0,13.0,6.0,6.0,16.0,4.0,2,6.0,5.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,124,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Речица , ул.  Й. Йовков  №27, ОУ  Св. Св. Кирил и Методий ",711
212000125,52.0,1.0,9.0,42.0,17.0,17.0,22.0,6.0,2,2.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,20,00,125,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Речица , ул.  Й. Йовков  №27, ОУ  Св. Св. Кирил и Методий ",767
212000126,21.0,6.0,4.0,17.0,2.0,5.0,3.0,3.0,6,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,126,Сливен,21. СЛИВЕН,67338,гр.Сливен,"гр. СЛИВЕН кв.  Дебелата кория , ул.  Акация  №4, ЦАО",519
212000127,18.0,6.0,5.0,19.0,10.0,6.0,3.0,2.0,12,4.0,7.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,127,Сливен,21. СЛИВЕН,68117,с.Сотиря,"с. СОТИРЯ ул.  Св. Св. Кирил и Методий  №28, ОУ  Св. П. Хилендарски ",851
212000128,1.0,17.0,3.0,2.0,1.0,1.0,2.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,128,Сливен,21. СЛИВЕН,68117,с.Сотиря,"с. СОТИРЯ ул.  Св. Св. Кирил и Методий  №28, ОУ  Св. П. Хилендарски ",900
212000129,12.0,1.0,4.0,6.0,8.0,4.0,4.0,4.0,4,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,129,Сливен,21. СЛИВЕН,32915,с.Ичера,с. ИЧЕРА Читалището,100
212000130,4.0,1.0,3.0,6.0,1.0,1.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,130,Сливен,21. СЛИВЕН,62061,с.Раково,с. РАКОВО Кметско наместничество,24
212000131,99.0,1.0,4.0,22.0,6.0,6.0,3.0,2.0,22,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,131,Сливен,21. СЛИВЕН,68864,с.Стара река,с. СТАРА РЕКА Кметството,381
212000132,34.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,132,Сливен,21. СЛИВЕН,32545,с.Изгрев,с. ИЗГРЕВ Кметството,79
212000133,9.0,6.0,22.0,6.0,0.0,6.0,0.0,1.0,5,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,133,Сливен,21. СЛИВЕН,4947,с.Божевци,с. БОЖЕВЦИ Кметството,188
212000134,14.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,2,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,20,00,134,Сливен,21. СЛИВЕН,68549,с.Средорек,с. СРЕДОРЕК Кметството,104
212000136,16.0,75.0,2.0,7.0,2.0,2.0,1.0,5.0,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21,20,00,136,Сливен,21. СЛИВЕН,17600,с.Градско,с. ГРАДСКО Кметството,456
212000137,29.0,84.0,6.0,4.0,0.0,1.0,0.0,1.0,4,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,20,00,137,Сливен,21. СЛИВЕН,51929,с.Новачево,"с. НОВАЧЕВО Ул.  Момина Сълза  №16, Читалището",725
212000138,13.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,138,Сливен,21. СЛИВЕН,12414,с.Въглен,с. ВЪГЛЕН Сградата на бившето училище,72
212000139,14.0,1.0,4.0,29.0,15.0,2.0,8.0,3.0,4,1.0,4.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,20,00,139,Сливен,21. СЛИВЕН,7613,с.Бяла,"с. БЯЛА Ул.  Чумерна  №12, Кметството",393
212000140,16.0,1.0,19.0,41.0,11.0,6.0,8.0,7.0,1,2.0,4.0,1.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,140,Сливен,21. СЛИВЕН,7613,с.Бяла,"с. БЯЛА Ул.  Чумерна  №12, Кметството",403
212000141,208.0,6.0,5.0,12.0,8.0,5.0,3.0,3.0,9,12.0,8.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,141,Сливен,21. СЛИВЕН,81387,с.Чинтулово,"с. ЧИНТУЛОВО Ул.  Добри Чинтулов  №5, НУ  Христо Ботев ",1009
212000142,28.0,3.0,21.0,24.0,14.0,6.0,5.0,6.0,10,1.0,2.0,8.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,142,Сливен,21. СЛИВЕН,46694,с.Малко Чочовени,с. МАЛКО ЧОЧОВЕНИ Читалището,250
212000143,20.0,1.0,8.0,12.0,4.0,1.0,0.0,1.0,2,3.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,143,Сливен,21. СЛИВЕН,15936,с.Голямо Чочовени,с. ГОЛЯМО ЧОЧОВЕНИ Кметството,121
212000144,25.0,0.0,12.0,20.0,5.0,12.0,7.0,4.0,2,3.0,8.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,20,00,144,Сливен,21. СЛИВЕН,14275,с.Гавраилово,"с. ГАВРАИЛОВО Ул.  Каменица  №2, ОУ  Найден Геров ",364
212000145,20.0,1.0,23.0,19.0,8.0,11.0,5.0,4.0,10,5.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,00,145,Сливен,21. СЛИВЕН,14275,с.Гавраилово,"с. ГАВРАИЛОВО Ул.  Каменица  №2, ОУ  Найден Геров ",464
212000146,155.0,110.0,0.0,8.0,3.0,2.0,0.0,1.0,31,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21,20,00,146,Сливен,21. СЛИВЕН,66041,с.Селиминово,"с. СЕЛИМИНОВО Ул.  Мир  №1, ОУ  Хаджи Димитър ",742
