sid,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС-Пеев,БСП,ДПС-Доган,ИТН,МЕЧ,ВЕЛИЧИЕ,npn,invalid,СИНЯ БЪЛГАРИЯ,БВ,РУСОФИЛИ ЗА БГ,ПРЯКА ДЕМОКРАЦИЯ,ГЛАС НАРОДЕН,"РБ, ССД и ЗС",ЗЕЛЕНИТЕ,АТАКА,МОЯ СТРАНА БЪЛГАРИЯ,НП ИСИ,ПРАВОТО,ДОСТ,БНС-НД,КОЙ,Чавдар Попов (нез.),Булгари,БСДД,СПБП,БТР,БРИГАДА,region,municipality,admin_reg,station,municipality_name,region_name,ekatte,place,address,eligible_voters
020100032,65.0,0.0,2.0,7.0,1.0,51.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,032,Айтос,02. БУРГАС,30805,с.Зетьово,"С.ЗЕТЬОВО, Клуба на кметство",245
020100041,122.0,1.0,2.0,38.0,3.0,77.0,2.0,1.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,02,01,00,041,Айтос,02. БУРГАС,36227,с.Карагеоргиево,"С.КАРАГЕОРГИЕВО, ОУ  Кирил и Методий ",742
020100048,94.0,2.0,3.0,19.0,1.0,119.0,3.0,1.0,2.0,3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,048,Айтос,02. БУРГАС,36227,с.Карагеоргиево,"С.КАРАГЕОРГИЕВО, ОУ  Кирил и Методий ",644
020100034,129.0,4.0,14.0,14.0,8.0,3.0,1.0,6.0,2.0,2.0,21,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,02,01,00,034,Айтос,02. БУРГАС,36381,с.Караново,"С.КАРАНОВО, Клуб в Кметството",737
020100031,39.0,1.0,15.0,0.0,4.0,1.0,11.0,2.0,5.0,2.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,031,Айтос,02. БУРГАС,44817,с.Лясково,"С.ЛЯСКОВО, Клуба на кметство",130
020100033,44.0,1.0,2.0,29.0,1.0,135.0,0.0,2.0,2.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,033,Айтос,02. БУРГАС,46440,с.Малка поляна,"С.МАЛКА ПОЛЯНА, Младежки клуб",513
020100036,104.0,1.0,3.0,27.0,4.0,75.0,1.0,6.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,036,Айтос,02. БУРГАС,49477,с.Мъглен,"С.МЪГЛЕН, ОУ  Христо Ботев ",623
020100049,113.0,1.0,4.0,30.0,1.0,97.0,2.0,0.0,0.0,2.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,049,Айтос,02. БУРГАС,49477,с.Мъглен,"С.МЪГЛЕН, ОУ  Христо Ботев ",584
020100038,266.0,0.0,4.0,17.0,0.0,57.0,2.0,0.0,0.0,6.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,038,Айтос,02. БУРГАС,56321,с.Пещерско,"С.ПЕЩЕРСКО, Читалище  Кирил и Методий-1927 ",774
020100040,183.0,8.0,11.0,10.0,18.0,5.0,12.0,8.0,3.0,2.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,01,00,040,Айтос,02. БУРГАС,56438,с.Пирне,"С.ПИРНЕ, Читалище  Пробуда ",517
020100042,43.0,1.0,1.0,51.0,3.0,89.0,8.0,2.0,1.0,3.0,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,042,Айтос,02. БУРГАС,57426,с.Поляново,"С.ПОЛЯНОВО, Младежки клуб",394
020100045,7.0,0.0,3.0,8.0,1.0,44.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,045,Айтос,02. БУРГАС,62013,с.Раклиново,"С.РАКЛИНОВО, Клуб кметство",118
020100035,82.0,25.0,18.0,1.0,20.0,1.0,7.0,7.0,3.0,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,035,Айтос,02. БУРГАС,70473,с.Съдиево,"С.СЪДИЕВО, Ритуална зала - кметство",328
020100046,51.0,4.0,5.0,90.0,3.0,27.0,0.0,6.0,1.0,5.0,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,046,Айтос,02. БУРГАС,72727,с.Тополица,"С.ТОПОЛИЦА, ОУ  Светлина ",389
020100050,35.0,1.0,2.0,63.0,2.0,70.0,1.0,1.0,2.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,01,00,050,Айтос,02. БУРГАС,72727,с.Тополица,"С.ТОПОЛИЦА, ОУ  Светлина ",430
020100039,32.0,0.0,1.0,24.0,2.0,139.0,1.0,0.0,1.0,5.0,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,039,Айтос,02. БУРГАС,80813,с.Черна могила,"С.ЧЕРНА МОГИЛА, Детска градина",404
020100044,135.0,6.0,6.0,9.0,13.0,76.0,1.0,3.0,1.0,2.0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,044,Айтос,02. БУРГАС,81102,с.Черноград,"С.ЧЕРНОГРАД, Читалище",524
020100043,144.0,0.0,3.0,14.0,2.0,41.0,1.0,1.0,0.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,01,00,043,Айтос,02. БУРГАС,81640,с.Чукарка,"С.ЧУКАРКА, Детска градина",551
020400331,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,331,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС,  Комплексен онкологичен център-Бургас  ЕООД-Хирургичен корпус-7 етаж",25
020400337,13.0,5.0,6.0,3.0,2.0,12.0,1.0,0.0,1.0,0.0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,337,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС,  ПРО ЕАД-Бургаски мин. бани БХ Св.Мина и ПС Св.Мина 2 кв.Ветрен",12
020400335,17.0,5.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,335,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС,  СБАЛ на пневмофизиатрични заболявания-Бургас ЕООД, ул. Ген.Гурко  64",38
020400332,33.0,12.0,17.0,1.0,7.0,8.0,6.0,2.0,3.0,3.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,332,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС,  Спец. болница за рехабилитация-Бургаски мин.бани ЕАД,кв.Ветрен",20
020400330,28.0,10.0,18.0,5.0,5.0,7.0,13.0,3.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,02,04,00,330,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС,  УМБАЛ - Бургас , бул. Стефан Стамболов №73",98
020400252,12.0,8.0,16.0,0.0,5.0,14.0,3.0,3.0,4.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,252,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Административна сграда - V-ти км.",184
020400245,59.0,33.0,30.0,6.0,5.0,2.0,27.0,8.0,16.0,10.0,2,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,245,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",584
020400246,71.0,34.0,44.0,2.0,17.0,1.0,22.0,7.0,17.0,5.0,5,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,246,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",604
020400247,88.0,33.0,28.0,4.0,18.0,0.0,21.0,11.0,6.0,9.0,4,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,247,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",655
020400248,63.0,27.0,32.0,1.0,9.0,1.0,10.0,10.0,10.0,9.0,2,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,248,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",541
020400249,70.0,20.0,44.0,7.0,15.0,1.0,16.0,15.0,11.0,4.0,0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,249,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",591
020400250,65.0,43.0,21.0,3.0,24.0,4.0,16.0,7.0,17.0,5.0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,02,04,00,250,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",516
020400251,61.0,26.0,34.0,6.0,20.0,0.0,14.0,12.0,11.0,5.0,3,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,02,04,00,251,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Английска Езикова Гимназия   Гео Милев ",540
020400205,42.0,15.0,18.0,4.0,11.0,2.0,18.0,9.0,10.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,205,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Вилна зона Минерални бани ул.  Черноморец  № 1,Възстановителна база",230
020400329,14.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,329,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Дом за стари хора  Цвета и Анка Върбанови , ул. Цар Самуил  117",26
020400336,22.0,5.0,15.0,55.0,5.0,1.0,13.0,5.0,5.0,7.0,14,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,02,04,00,336,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Затвора-гр.Бургас,ул. Индустриална 88",140
020400087,24.0,4.0,10.0,3.0,2.0,0.0,5.0,4.0,4.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,087,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Клуб на пенсионера м.с.Върли бряг",154
020400334,12.0,8.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,334,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, МБАЛ  Бургасмед ЕООД, гр.Бургас, ЖК  Меден Рудник , зона А",21
020400340,38.0,9.0,12.0,3.0,5.0,7.0,5.0,2.0,5.0,4.0,1,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,340,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, МБАЛ  Сърце и мозък - Бургас, ул. Здраве  №1 (29)",16
020400266,73.0,21.0,36.0,2.0,8.0,3.0,28.0,11.0,8.0,11.0,4,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,266,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, НУМСИ  Професор Панчо Владигеров ",543
020400267,91.0,60.0,48.0,4.0,12.0,2.0,25.0,23.0,7.0,13.0,2,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,267,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, НУМСИ  Професор Панчо Владигеров ",673
020400268,74.0,32.0,31.0,1.0,15.0,1.0,26.0,11.0,13.0,10.0,3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,268,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, НУМСИ  Професор Панчо Владигеров ",549
020400269,76.0,39.0,38.0,7.0,20.0,2.0,16.0,10.0,15.0,6.0,0,2.0,1.0,0.0,1.0,2.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,02,04,00,269,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, НУМСИ  Професор Панчо Владигеров ",621
020400217,44.0,39.0,43.0,1.0,17.0,4.0,23.0,3.0,6.0,7.0,3,6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,217,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Немска Езикова Гимназия  Гьоте ",532
020400218,67.0,29.0,28.0,3.0,22.0,5.0,12.0,14.0,4.0,10.0,4,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,218,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Немска Езикова Гимназия  Гьоте ",536
020400219,69.0,27.0,30.0,3.0,31.0,4.0,8.0,7.0,5.0,14.0,1,7.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,219,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Немска Езикова Гимназия  Гьоте ",542
020400220,66.0,16.0,28.0,10.0,18.0,3.0,19.0,5.0,8.0,9.0,5,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,220,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, Немска Езикова Гимназия  Гьоте ",632
020400166,87.0,36.0,42.0,4.0,14.0,1.0,18.0,16.0,9.0,18.0,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,166,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",585
020400167,70.0,26.0,42.0,5.0,16.0,1.0,20.0,19.0,13.0,12.0,1,3.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,02,04,00,167,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",585
020400168,73.0,35.0,24.0,3.0,10.0,2.0,15.0,7.0,7.0,9.0,0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,168,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",497
020400169,59.0,21.0,34.0,2.0,9.0,0.0,21.0,5.0,11.0,7.0,0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02,04,00,169,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",483
020400170,72.0,34.0,26.0,3.0,11.0,1.0,19.0,12.0,6.0,9.0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,02,04,00,170,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",493
020400171,58.0,19.0,39.0,7.0,22.0,3.0,9.0,6.0,3.0,6.0,2,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,171,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",526
020400172,59.0,32.0,33.0,2.0,14.0,3.0,19.0,19.0,8.0,10.0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,172,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",535
020400173,73.0,29.0,39.0,8.0,9.0,3.0,32.0,9.0,5.0,8.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,02,04,00,173,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",581
020400174,67.0,16.0,30.0,4.0,16.0,0.0,12.0,5.0,5.0,8.0,2,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,174,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",471
020400175,55.0,35.0,22.0,1.0,11.0,1.0,16.0,5.0,5.0,10.0,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02,04,00,175,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",459
020400176,80.0,21.0,29.0,8.0,16.0,1.0,24.0,9.0,3.0,6.0,1,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,176,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",550
020400177,80.0,33.0,30.0,9.0,21.0,0.0,18.0,8.0,9.0,10.0,2,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,177,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",608
020400178,64.0,15.0,22.0,6.0,7.0,2.0,17.0,5.0,17.0,9.0,4,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,178,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",590
020400179,53.0,32.0,29.0,9.0,17.0,0.0,16.0,12.0,12.0,3.0,3,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,179,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",583
020400180,74.0,23.0,24.0,3.0,22.0,3.0,12.0,11.0,9.0,4.0,1,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,02,04,00,180,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",574
020400181,58.0,34.0,31.0,8.0,7.0,0.0,15.0,12.0,11.0,4.0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,181,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",570
020400182,52.0,32.0,39.0,3.0,14.0,3.0,15.0,11.0,5.0,6.0,2,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,182,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Антон Страшимиров ",489
020400270,89.0,59.0,52.0,5.0,16.0,5.0,25.0,12.0,10.0,13.0,2,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,270,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",617
020400271,94.0,72.0,42.0,3.0,27.0,1.0,22.0,15.0,7.0,7.0,1,8.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,02,04,00,271,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",652
020400272,83.0,32.0,51.0,6.0,18.0,4.0,23.0,19.0,10.0,9.0,4,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,272,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",614
020400273,60.0,41.0,43.0,2.0,23.0,1.0,14.0,9.0,12.0,5.0,4,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,273,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",597
020400274,72.0,45.0,35.0,2.0,24.0,1.0,19.0,13.0,11.0,11.0,0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,02,04,00,274,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",572
020400275,74.0,36.0,31.0,5.0,19.0,0.0,18.0,8.0,17.0,8.0,2,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,275,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",598
020400276,71.0,30.0,49.0,7.0,22.0,1.0,29.0,8.0,10.0,12.0,2,8.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,02,04,00,276,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",643
020400277,80.0,37.0,33.0,1.0,12.0,0.0,22.0,11.0,22.0,15.0,1,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,04,00,277,Бургас,02. БУРГАС,7079,гр.Бургас,"ГР.БУРГАС, ОУ  Братя Миладинови ",520
