,station no,adm_id,ПП ДРОМ,ПП ДРОМ result,ПП ДРОМ result invalid,ПП Движение за радикална промяна Българската пролет,ПП Движение за радикална промяна Българската пролет result,ПП Движение за радикална промяна Българската пролет result invalid,Политическа партия Движение Напред България,Политическа партия Движение Напред България result,Политическа партия Движение Напред България result invalid,"Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result","Нова Република – ДСБ, Съюз за Пловдив, Българска демократична общност result invalid","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз)","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result","КОАЛИЦИЯ НА НЕДОВОЛНИТЕ (БСД – Евролевица, Българска Социалдемократическа партия, Християн-Социален Съюз) result invalid",ВОЛЯ,ВОЛЯ result,ВОЛЯ result invalid,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result,ПП БЪЛГАРСКИ ДЕМОКРАТИЧЕН ЦЕНТЪР - БДЦ result invalid,Коалиция АБВ – Движение 21,Коалиция АБВ – Движение 21 result,Коалиция АБВ – Движение 21 result invalid,Движение за права и свободи – ДПС,Движение за права и свободи – ДПС result,Движение за права и свободи – ДПС result invalid,БСП за БЪЛГАРИЯ,БСП за БЪЛГАРИЯ result,БСП за БЪЛГАРИЯ result invalid,ПП ГЕРБ,ПП ГЕРБ result,ПП ГЕРБ result invalid,партия на ЗЕЛЕНИТЕ,партия на ЗЕЛЕНИТЕ result,партия на ЗЕЛЕНИТЕ result invalid,Обединение ДОСТ,Обединение ДОСТ result,Обединение ДОСТ result invalid,ПП Възраждане,ПП Възраждане result,ПП Възраждане result invalid,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result,ДВИЖЕНИЕ ПРЕЗАРЕДИ БЪЛГАРИЯ result invalid,"КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС)","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result","КП ДВИЖЕНИЕ ДА БЪЛГАРИЯ (Зелените, ДЕОС) result invalid","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result","ОБЕДИНЕНИ ПАТРИОТИ – НФСБ, АТАКА и ВМРО result invalid",КОЙ – Българската левица и Зелена партия,КОЙ – Българската левица и Зелена партия result,КОЙ – Българската левица и Зелена партия result invalid,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result,ПП НАЦИОНАЛНА РЕПУБЛИКАНСКА ПАРТИЯ result invalid,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result,БЪЛГАРСКО НАЦИОНАЛНО ОБЕДИНЕНИЕ result invalid,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result,РЕФОРМАТОРСКИ БЛОК – ГЛАС НАРОДЕН result invalid,независими1,независими1 result,независими1 result invalid,независими2,независими2 result,независими2 result invalid
1142,021500035,2,1,0,0,2,4,0,3,0,0,4,1,0,5,1,0,6,34,0,7,0,0,8,3,0,9,16,0,10,93,0,11,100,1,12,3,0,13,4,0,14,7,0,15,0,0,16,6,0,17,34,1,18,0,0,19,0,0,20,0,0,21,10,0,22,,,23,,
1143,021500036,2,1,0,0,2,2,0,3,1,1,4,2,0,5,1,0,6,23,0,7,1,0,8,1,0,9,2,0,10,79,1,11,117,3,12,0,0,13,0,0,14,2,1,15,0,0,16,2,0,17,75,2,18,0,0,19,1,0,20,0,0,21,14,0,22,,,23,,
1144,021500037,2,1,0,0,2,0,0,3,0,0,4,4,0,5,0,0,6,2,0,7,0,0,8,1,0,9,2,0,10,36,0,11,25,0,12,0,0,13,0,0,14,2,0,15,0,0,16,0,0,17,34,0,18,1,0,19,0,0,20,0,0,21,3,0,22,,,23,,
1145,021500038,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,2,0,7,0,0,8,0,0,9,0,0,10,10,1,11,8,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1146,021700001,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,4,0,7,0,0,8,1,0,9,2,0,10,15,0,11,22,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,0,17,9,0,18,0,0,19,0,1,20,0,0,21,0,0,22,,,23,,
1147,021700002,2,1,0,0,2,0,0,3,1,0,4,4,0,5,0,0,6,25,0,7,1,0,8,1,0,9,9,0,10,55,2,11,134,1,12,0,1,13,1,0,14,2,0,15,0,0,16,2,0,17,54,0,18,0,0,19,1,0,20,0,0,21,6,0,22,,,23,,
1148,021700003,2,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,18,0,7,0,0,8,2,0,9,5,0,10,59,0,11,98,0,12,1,0,13,0,0,14,0,0,15,0,0,16,2,0,17,40,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
1149,021700004,2,1,0,0,2,1,0,3,0,0,4,1,0,5,0,0,6,19,0,7,1,0,8,2,0,9,14,0,10,59,0,11,107,1,12,0,0,13,0,0,14,1,1,15,0,0,16,0,0,17,40,1,18,0,0,19,0,0,20,1,0,21,1,0,22,,,23,,
1150,021700005,2,1,0,0,2,0,0,3,0,0,4,1,0,5,2,0,6,23,0,7,0,0,8,0,0,9,5,0,10,57,0,11,82,2,12,0,0,13,1,0,14,3,0,15,0,0,16,1,0,17,56,1,18,1,0,19,0,0,20,0,0,21,6,0,22,,,23,,
1151,021700006,2,1,1,0,2,0,0,3,0,0,4,0,0,5,1,0,6,10,1,7,1,0,8,1,0,9,17,1,10,74,2,11,37,1,12,0,0,13,12,0,14,2,0,15,0,0,16,1,0,17,20,1,18,0,0,19,0,0,20,1,0,21,9,0,22,,,23,,
1152,021700007,2,1,1,0,2,0,1,3,0,0,4,2,0,5,0,0,6,7,0,7,0,1,8,0,0,9,34,2,10,34,2,11,23,1,12,0,0,13,9,0,14,0,0,15,0,0,16,1,0,17,6,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1153,021700008,2,1,0,0,2,1,2,3,0,0,4,0,2,5,0,0,6,11,0,7,0,0,8,1,0,9,162,5,10,8,0,11,16,0,12,0,0,13,43,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,15,1,22,,,23,,
1154,021700009,2,1,1,0,2,0,0,3,2,0,4,0,0,5,1,0,6,5,0,7,0,0,8,1,0,9,213,1,10,5,0,11,6,0,12,0,0,13,103,2,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1155,021700010,2,1,1,0,2,0,0,3,0,0,4,1,0,5,1,0,6,6,0,7,0,0,8,1,1,9,54,1,10,43,1,11,24,0,12,0,0,13,14,0,14,0,0,15,0,0,16,0,0,17,3,0,18,0,0,19,0,0,20,1,0,21,1,0,22,,,23,,
1156,021700011,2,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,13,0,7,1,0,8,0,0,9,119,4,10,25,1,11,37,1,12,0,0,13,17,0,14,0,0,15,0,0,16,2,0,17,15,1,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
1157,021700012,2,1,0,0,2,0,1,3,0,0,4,1,0,5,0,0,6,0,1,7,0,0,8,0,0,9,62,0,10,2,0,11,6,0,12,0,0,13,120,2,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1158,021700013,2,1,0,0,2,1,0,3,0,0,4,1,1,5,1,0,6,11,0,7,0,0,8,3,0,9,22,0,10,23,0,11,44,1,12,0,0,13,0,0,14,1,0,15,0,0,16,1,0,17,18,0,18,1,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1159,021700014,2,1,45,1,2,2,0,3,0,0,4,5,0,5,0,0,6,14,0,7,0,0,8,2,0,9,13,0,10,64,4,11,62,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,14,1,18,0,0,19,0,0,20,2,0,21,7,0,22,,,23,,
1160,021700015,2,1,14,0,2,1,0,3,0,0,4,2,0,5,0,0,6,21,0,7,0,0,8,4,0,9,26,0,10,56,3,11,55,1,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,6,0,18,1,0,19,1,0,20,0,0,21,3,0,22,,,23,,
1161,021700016,2,1,0,0,2,0,0,3,0,0,4,1,0,5,1,0,6,31,0,7,1,0,8,4,0,9,2,0,10,95,0,11,116,0,12,3,0,13,1,0,14,1,0,15,0,0,16,3,0,17,49,0,18,0,0,19,0,0,20,0,0,21,7,0,22,,,23,,
1162,021700017,2,1,0,0,2,0,0,3,1,0,4,3,0,5,0,0,6,23,0,7,0,0,8,2,0,9,0,0,10,94,0,11,116,0,12,1,0,13,0,0,14,1,0,15,0,0,16,2,0,17,54,0,18,0,0,19,0,0,20,0,0,21,10,0,22,,,23,,
1163,021700018,2,1,0,0,2,0,0,3,0,0,4,6,0,5,0,0,6,22,0,7,0,0,8,3,0,9,32,1,10,113,2,11,163,4,12,0,0,13,0,0,14,1,0,15,0,0,16,4,0,17,35,0,18,0,0,19,0,0,20,0,0,21,18,0,22,,,23,,
1164,021700019,2,1,0,0,2,3,0,3,2,0,4,9,0,5,0,0,6,14,0,7,0,0,8,2,0,9,7,0,10,67,0,11,104,1,12,0,0,13,0,0,14,0,0,15,0,0,16,4,0,17,37,0,18,1,0,19,0,0,20,0,0,21,16,0,22,,,23,,
1165,021700020,2,1,0,0,2,1,0,3,1,0,4,9,0,5,0,0,6,17,0,7,0,0,8,1,0,9,14,0,10,83,0,11,138,4,12,2,0,13,0,0,14,5,0,15,0,0,16,4,0,17,31,1,18,1,0,19,0,0,20,0,0,21,12,0,22,,,23,,
1166,021700021,2,1,0,0,2,0,0,3,0,0,4,1,0,5,2,0,6,11,0,7,0,0,8,1,0,9,2,0,10,56,0,11,123,3,12,1,0,13,0,0,14,1,0,15,0,0,16,6,0,17,30,0,18,0,0,19,0,0,20,0,0,21,14,0,22,,,23,,
1167,021700022,2,1,0,0,2,2,0,3,0,0,4,6,0,5,0,0,6,15,0,7,0,0,8,1,0,9,8,0,10,89,0,11,111,0,12,2,0,13,0,0,14,1,0,15,0,0,16,3,0,17,24,0,18,1,0,19,1,0,20,0,0,21,30,0,22,,,23,,
1168,021700023,2,1,0,0,2,1,0,3,1,0,4,11,0,5,0,0,6,18,0,7,0,0,8,1,0,9,8,1,10,75,1,11,108,1,12,0,0,13,0,0,14,3,0,15,0,0,16,13,0,17,38,0,18,0,0,19,0,0,20,0,0,21,27,0,22,,,23,,
1169,021700024,2,1,0,0,2,3,0,3,1,0,4,18,0,5,0,0,6,22,0,7,0,0,8,7,0,9,11,0,10,88,0,11,141,0,12,2,0,13,2,0,14,2,0,15,0,0,16,4,0,17,44,0,18,1,0,19,0,0,20,0,0,21,38,0,22,,,23,,
1170,021700025,2,1,0,0,2,2,0,3,0,0,4,17,1,5,0,0,6,18,0,7,0,0,8,2,0,9,15,0,10,96,3,11,183,4,12,1,0,13,0,0,14,4,1,15,0,0,16,9,0,17,66,1,18,1,0,19,0,0,20,0,0,21,39,0,22,,,23,,
1171,021700026,2,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,20,0,7,0,0,8,2,0,9,9,0,10,76,0,11,155,0,12,0,0,13,0,0,14,1,0,15,0,0,16,5,0,17,43,0,18,0,0,19,0,0,20,0,0,21,10,0,22,,,23,,
1172,021700027,2,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,8,0,7,0,0,8,1,0,9,6,0,10,28,0,11,62,0,12,1,0,13,0,0,14,1,0,15,0,0,16,1,0,17,17,0,18,0,0,19,0,0,20,0,0,21,14,0,22,,,23,,
1173,021700028,2,1,0,0,2,0,0,3,1,0,4,10,0,5,1,0,6,17,0,7,0,0,8,4,0,9,22,0,10,70,1,11,115,5,12,0,0,13,0,0,14,3,0,15,0,0,16,7,0,17,42,0,18,0,0,19,0,0,20,0,0,21,17,0,22,,,23,,
1174,021700029,2,1,1,0,2,4,0,3,4,0,4,9,0,5,1,0,6,28,0,7,0,0,8,4,0,9,31,1,10,103,1,11,149,2,12,2,0,13,3,0,14,2,0,15,0,0,16,3,0,17,71,0,18,1,0,19,0,0,20,0,0,21,15,0,22,,,23,,
1175,021700030,2,1,0,0,2,6,0,3,0,0,4,10,0,5,1,0,6,3,0,7,0,0,8,3,0,9,15,0,10,68,0,11,81,0,12,1,0,13,0,0,14,5,0,15,0,0,16,7,0,17,42,0,18,0,0,19,0,0,20,0,0,21,15,0,22,,,23,,
1176,021700031,2,1,0,0,2,1,0,3,0,0,4,5,0,5,0,0,6,17,0,7,0,0,8,2,0,9,12,0,10,85,4,11,99,2,12,1,0,13,4,0,14,4,0,15,0,0,16,6,0,17,56,0,18,0,0,19,0,0,20,0,0,21,16,0,22,,,23,,
1177,021700032,2,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,2,0,7,0,0,8,0,0,9,120,2,10,60,2,11,34,3,12,0,0,13,0,1,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1178,021700033,2,1,0,0,2,0,0,3,1,0,4,1,0,5,0,0,6,19,0,7,0,0,8,1,0,9,27,0,10,59,0,11,76,1,12,0,0,13,1,0,14,2,0,15,0,0,16,2,0,17,64,0,18,1,0,19,0,0,20,2,0,21,6,0,22,,,23,,
1179,021700034,2,1,0,0,2,1,0,3,0,0,4,1,0,5,0,0,6,9,0,7,0,0,8,0,0,9,0,0,10,25,1,11,48,0,12,1,0,13,0,0,14,1,0,15,0,0,16,0,0,17,23,0,18,1,0,19,0,0,20,0,0,21,7,0,22,,,23,,
1180,021700035,2,1,2,0,2,1,0,3,1,0,4,1,0,5,1,0,6,7,0,7,0,0,8,1,0,9,24,0,10,31,0,11,35,0,12,1,0,13,2,0,14,0,0,15,0,0,16,2,0,17,15,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1181,021700036,2,1,0,0,2,0,0,3,0,0,4,5,0,5,2,0,6,7,0,7,0,0,8,4,0,9,18,0,10,39,0,11,103,0,12,0,0,13,0,0,14,3,1,15,0,0,16,1,0,17,36,1,18,0,0,19,0,0,20,1,0,21,15,0,22,,,23,,
1182,021700037,2,1,0,0,2,3,0,3,0,0,4,4,0,5,0,0,6,11,0,7,0,0,8,6,0,9,20,2,10,71,3,11,115,1,12,2,0,13,0,0,14,8,0,15,0,0,16,2,0,17,60,1,18,0,0,19,0,0,20,0,0,21,11,1,22,,,23,,
1183,021700038,2,1,1,0,2,1,0,3,3,0,4,11,0,5,1,0,6,16,0,7,1,0,8,3,0,9,36,0,10,77,2,11,144,1,12,0,0,13,2,0,14,0,0,15,0,0,16,2,0,17,20,0,18,0,0,19,0,0,20,0,0,21,15,0,22,,,23,,
1184,021700039,2,1,0,0,2,1,0,3,0,0,4,3,0,5,0,0,6,18,0,7,0,0,8,3,0,9,20,0,10,94,1,11,120,3,12,2,0,13,0,0,14,1,0,15,0,0,16,4,0,17,26,0,18,0,0,19,0,0,20,1,0,21,16,0,22,,,23,,
1185,021700040,2,1,1,0,2,0,0,3,0,0,4,0,0,5,0,0,6,4,0,7,0,0,8,1,0,9,173,5,10,44,3,11,56,2,12,0,0,13,4,0,14,0,0,15,0,0,16,0,0,17,1,1,18,0,0,19,2,0,20,0,0,21,9,1,22,,,23,,
1186,021700041,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,3,0,7,0,0,8,0,0,9,0,0,10,45,0,11,31,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,25,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1187,021700042,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,0,0,10,3,0,11,35,0,12,0,0,13,0,0,14,0,0,15,0,0,16,0,0,17,4,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1188,021700043,2,1,0,0,2,0,0,3,1,0,4,0,0,5,0,0,6,8,0,7,2,0,8,2,0,9,12,0,10,83,1,11,111,1,12,0,0,13,7,1,14,3,0,15,0,0,16,0,0,17,60,0,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
1189,021700044,2,1,1,0,2,0,0,3,0,0,4,0,0,5,1,0,6,13,0,7,0,0,8,1,0,9,125,2,10,48,1,11,75,2,12,0,0,13,97,0,14,1,0,15,0,0,16,0,0,17,18,0,18,0,0,19,0,0,20,0,0,21,7,0,22,,,23,,
1190,021700045,2,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,8,0,7,0,0,8,0,0,9,176,0,10,21,2,11,15,0,12,0,1,13,32,2,14,0,0,15,0,0,16,2,0,17,5,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
1191,021700046,2,1,1,0,2,1,0,3,0,0,4,0,0,5,0,0,6,11,0,7,0,0,8,0,0,9,269,7,10,11,0,11,11,0,12,0,0,13,38,0,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,0,0,21,9,0,22,,,23,,
1192,021700047,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,1,0,8,0,0,9,77,0,10,2,0,11,6,0,12,0,0,13,44,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,0,0,20,0,0,21,15,0,22,,,23,,
1193,021700049,2,1,0,0,2,0,0,3,0,0,4,3,0,5,0,0,6,4,0,7,0,0,8,0,0,9,2,0,10,22,0,11,35,0,12,2,0,13,4,0,14,2,0,15,0,0,16,2,0,17,12,0,18,0,0,19,0,0,20,0,0,21,6,0,22,,,23,,
1194,021700051,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,1,2,7,0,0,8,1,0,9,107,0,10,4,0,11,3,0,12,0,0,13,141,3,14,0,0,15,0,0,16,1,0,17,1,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1195,021700052,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,0,0,10,9,0,11,2,0,12,0,0,13,0,0,14,0,0,15,0,0,16,1,0,17,1,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1196,021800001,2,1,1,0,2,2,0,3,0,0,4,0,0,5,1,0,6,6,1,7,0,0,8,0,0,9,144,2,10,8,0,11,12,0,12,0,0,13,38,1,14,1,0,15,0,0,16,2,0,17,8,0,18,1,0,19,1,0,20,0,0,21,7,0,22,,,23,,
1197,021800002,2,1,2,0,2,0,0,3,0,0,4,1,0,5,0,0,6,10,0,7,1,0,8,3,0,9,155,0,10,12,0,11,9,0,12,0,0,13,122,0,14,0,0,15,0,0,16,0,0,17,6,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1198,021800003,2,1,4,0,2,0,0,3,3,0,4,0,0,5,0,0,6,14,1,7,0,0,8,2,1,9,166,1,10,18,1,11,13,0,12,0,0,13,107,2,14,1,0,15,0,0,16,0,0,17,6,0,18,1,0,19,2,0,20,1,0,21,1,0,22,,,23,,
1199,021800004,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,6,0,7,0,0,8,0,0,9,211,0,10,5,0,11,6,0,12,0,0,13,94,0,14,1,0,15,0,0,16,0,0,17,1,0,18,0,0,19,3,0,20,0,0,21,6,0,22,,,23,,
1200,021800005,2,1,0,0,2,0,0,3,2,0,4,0,0,5,0,0,6,1,1,7,0,0,8,0,0,9,78,1,10,1,0,11,3,0,12,0,0,13,50,1,14,2,0,15,0,0,16,0,0,17,0,0,18,0,0,19,1,1,20,0,0,21,2,0,22,,,23,,
1201,021800006,2,1,0,0,2,0,0,3,2,0,4,3,0,5,0,0,6,16,0,7,0,0,8,1,0,9,210,0,10,53,0,11,37,0,12,0,0,13,54,0,14,0,0,15,0,0,16,0,0,17,7,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1202,021800007,2,1,1,0,2,1,0,3,0,0,4,0,0,5,0,0,6,4,0,7,0,0,8,2,0,9,252,0,10,10,0,11,1,0,12,0,0,13,167,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1203,021800008,2,1,2,0,2,0,0,3,0,0,4,0,0,5,0,0,6,11,0,7,0,0,8,1,0,9,181,0,10,6,0,11,13,0,12,1,0,13,182,0,14,0,0,15,0,0,16,1,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1204,021800009,2,1,0,0,2,0,0,3,0,0,4,0,0,5,2,0,6,2,0,7,0,0,8,7,0,9,94,0,10,3,0,11,1,0,12,0,0,13,120,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1205,021800010,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,1,0,8,0,0,9,100,0,10,2,0,11,5,0,12,0,0,13,62,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
1206,021800011,2,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,7,0,7,0,0,8,0,0,9,169,0,10,39,0,11,68,0,12,2,0,13,65,0,14,0,0,15,0,0,16,0,0,17,18,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1207,021800012,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,5,0,7,0,0,8,1,0,9,174,0,10,5,0,11,1,0,12,0,0,13,148,0,14,0,0,15,0,0,16,1,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1208,021800013,2,1,0,0,2,0,0,3,0,0,4,2,0,5,0,0,6,16,0,7,0,0,8,0,0,9,418,0,10,5,0,11,71,0,12,3,0,13,248,0,14,0,0,15,0,0,16,2,0,17,1,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1209,021800015,2,1,0,0,2,0,0,3,0,0,4,0,0,5,1,0,6,1,0,7,0,0,8,1,0,9,65,0,10,2,0,11,10,0,12,1,0,13,55,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1210,021800016,2,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,4,0,7,0,0,8,0,0,9,192,0,10,2,0,11,12,0,12,0,0,13,55,0,14,0,0,15,0,0,16,0,0,17,0,0,18,1,0,19,0,0,20,0,0,21,8,0,22,,,23,,
1211,021800017,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,9,0,7,0,0,8,2,0,9,126,5,10,1,0,11,8,0,12,0,0,13,89,4,14,0,0,15,0,0,16,1,0,17,0,0,18,1,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1212,021800018,2,1,1,0,2,0,0,3,0,0,4,0,0,5,0,0,6,8,0,7,1,0,8,0,0,9,68,1,10,43,0,11,45,1,12,2,0,13,202,4,14,2,0,15,0,0,16,1,0,17,36,1,18,0,0,19,0,0,20,0,0,21,4,0,22,,,23,,
1213,021800019,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,9,0,7,0,0,8,1,0,9,97,0,10,10,0,11,15,0,12,2,0,13,229,2,14,1,0,15,0,0,16,1,0,17,5,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
1214,021800020,2,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,9,0,7,0,0,8,2,0,9,30,1,10,15,1,11,17,0,12,0,1,13,127,9,14,0,1,15,0,0,16,0,0,17,9,2,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1215,021800021,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,1,0,7,0,0,8,2,0,9,98,0,10,11,0,11,2,0,12,0,0,13,200,0,14,0,0,15,0,0,16,0,0,17,1,0,18,1,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1216,021800022,2,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,8,0,7,0,0,8,0,0,9,207,0,10,1,0,11,18,0,12,1,0,13,190,0,14,1,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1217,021800023,2,1,0,0,2,1,0,3,0,0,4,0,0,5,0,0,6,5,0,7,0,0,8,0,0,9,219,0,10,9,0,11,18,0,12,0,0,13,180,0,14,1,0,15,0,0,16,1,0,17,0,0,18,1,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1218,021800024,2,1,0,1,2,0,0,3,0,0,4,0,0,5,0,0,6,5,0,7,0,0,8,0,0,9,122,0,10,9,0,11,0,0,12,0,0,13,85,1,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
1219,021800025,2,1,0,0,2,0,0,3,0,0,4,1,0,5,0,0,6,6,0,7,0,0,8,0,0,9,158,0,10,12,0,11,17,0,12,0,0,13,81,0,14,0,0,15,0,0,16,2,0,17,5,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1220,021800026,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,2,0,7,0,0,8,0,0,9,127,4,10,10,2,11,4,0,12,1,0,13,122,8,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,0,0,22,,,23,,
1221,021800027,2,1,1,0,2,1,0,3,2,0,4,1,0,5,0,0,6,7,0,7,0,0,8,1,0,9,103,0,10,49,0,11,54,0,12,0,0,13,84,0,14,1,0,15,0,0,16,0,0,17,16,0,18,0,0,19,2,0,20,0,0,21,1,0,22,,,23,,
1222,021800028,2,1,0,0,2,0,0,3,1,1,4,0,0,5,0,1,6,8,0,7,0,0,8,4,0,9,108,3,10,44,0,11,95,1,12,2,0,13,42,0,14,1,0,15,0,0,16,0,0,17,21,0,18,0,0,19,0,0,20,0,0,21,2,0,22,,,23,,
1223,021800029,2,1,0,0,2,0,0,3,1,0,4,0,0,5,0,0,6,12,0,7,0,0,8,0,0,9,238,0,10,5,0,11,11,0,12,4,0,13,186,0,14,0,0,15,0,0,16,0,0,17,2,0,18,0,0,19,0,0,20,1,0,21,6,0,22,,,23,,
1224,021800030,2,1,0,0,2,1,0,3,1,0,4,0,0,5,0,0,6,10,0,7,0,0,8,0,0,9,96,0,10,3,0,11,14,0,12,1,0,13,296,0,14,0,0,15,0,0,16,0,0,17,1,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
1225,021800031,2,1,1,0,2,0,0,3,0,0,4,0,0,5,0,0,6,4,0,7,0,0,8,2,0,9,176,1,10,11,0,11,3,0,12,0,0,13,62,0,14,0,0,15,0,0,16,1,0,17,0,0,18,0,0,19,1,0,20,0,0,21,0,0,22,,,23,,
1226,021800032,2,1,0,0,2,0,0,3,0,0,4,0,0,5,0,0,6,0,0,7,0,0,8,0,0,9,102,3,10,6,0,11,2,0,12,0,0,13,37,0,14,0,0,15,0,0,16,0,0,17,0,0,18,0,0,19,0,0,20,0,0,21,1,0,22,,,23,,
